	station_id_igra	station_name	latitude	longitude	station_id
1772	RSM00032389	KLJUCHI	56.3167	160.8333	32389
1773	RSM00032477	SOBOLEVO	54.3	155.9167	32477
1774	RSM00032540	PETROPAVLOVSK-KAMCHATSKIJ	53.0833	158.5833	32540
1775	RSM00032618	OSTROV BERINGA	55.2	165.9833	32618
1776	RSM00034009	KURSK	51.7667	36.1667	34009
1777	RSM00034122	VORONEZ	51.65	39.25	34122
1778	RSM00034139	KAMENNAYA STEP NO2	51.1833	40.7	34139
1779	RSM00034172	SARATOV	51.5567	46.0394	34172
1780	RSM00034247	KALACH	50.4167	41.05	34247
1781	RSM00034467	VOLGOGRAD	48.7833	44.3333	34467
1782	RSM00034731	ROSTOV-NA-DONU	47.25	39.8167	34731
1783	RSM00034858	DIVNOE	45.9167	43.35	34858
1784	RSM00034866	YASHKUL	46.18	45.35	34866
1785	RSM00034882	ASTRAHAN	46.2833	47.9833	34882
1786	RSM00035121	ORENBURG	51.6925	55.0783	35121
1787	RSM00036096	KYZYL	51.7103	94.4917	36096
1788	RSM00036259	KOS-AGAC	50.0	88.667	36259
1789	RSM00037011	TUAPSE	44.1	39.0333	37011
1790	RSM00037050	PJATIGORSK	44.05	43.03	37050
1791	RSM00037055	MINERAL'NYE VODY	44.2167	43.1	37055
1792	RSM00037099	SOCHI	43.5833	39.7667	37099
1793	RSM00037259	MAHACHKALA	43.0	47.5	37259
1794	RSXUAC00073	SLUTSK	59.68	30.45	00073
1795	RSXUAC00075	SWERDLOWSK	56.8	60.6	00075
1796	RSXUAE04636	NIKOLAEVKA	53.05	158.33	04636
1797	RSXUAE04778	MYS CHELIUSKINA	77.72	104.28	04778
1798	SAM00040373	AL-QAISUMAH	28.3167	46.1333	40373
1799	SAM00040375	TABUK	28.3833	36.6	40375
1800	SAM00040394	HAIL	27.4333	41.6833	40394
1801	SAM00040400	AL-WEJH	26.2	36.483	40400
1802	SAM00040416	DHAHRAN	26.267	50.167	40416
1803	SAM00040417	K.F.I.A.	26.45	49.8167	40417
1804	SAM00040430	AL-MADINAH	24.55	39.7	40430
1805	SAM00040437	KING KHALED INT. AIRPORT	24.9333	46.7167	40437
1806	SAM00040438	RIYADH OBS.	24.7	46.733	40438
1807	SAM00041024	JEDDAH	21.7	39.1833	41024
1808	SAM00041112	ABHA	18.2333	42.65	41112
1809	SAM00041114	KHAMIS MUSHAIT	18.3	42.8	41114
1810	SAM00041140	GIZAN	16.883	42.583	41140
1811	SBM00071805	SAINT-PIERRE	46.767	-56.167	71805
1812	SEM00063985	SEYCHELLES INTER. AIRPORT	-4.6833	55.5167	63985
1813	SEM00063995	ALDABRA	-9.35	46.533	63995
1814	SFM00068174	PIETERSBURG (SAAF)	-23.8667	29.45	68174
1815	SFM00068242	MAFIKENG WO	-25.783	25.533	68242
1816	SFM00068262	PRETORIA-EENDRACHT	-25.733	28.183	68262
1817	SFM00068263	PRETORIA (IRENE)	-25.91	28.2111	68263
1818	SFM00068406	KORTDOORN/ALEXANDER	-28.567	16.533	68406
1819	SFM00068424	UPINGTON	-28.4136	21.2597	68424
1820	SFM00068438	KIMBERLEY	-28.8	24.767	68438
1821	SFM00068442	BLOEMFONTEIN AIRPORT	-29.1	26.3	68442
1822	SFM00068461	BETHLEHEM AIRPORT	-28.25	28.3333	68461
1823	SFM00068512	SPRINGBOK	-29.6719	17.8875	68512
1824	SFM00068538	DE AAR	-30.6747	23.9992	68538
1825	SFM00068588	DURBAN/LOUIS BOTHA	-29.9667	30.95	68588
1826	SFM00068592	KING SHAKA INT'L AIRPORT	-29.6017	31.13	68592
1827	SFM00068816	CAPE TOWN INTNL. AIRPORT	-33.97	18.6	68816
1828	SFM00068828	GEORGE AIRPORT	-34.017	22.383	68828
1829	SFM00068842	PORT ELIZABETH	-33.9844	25.6108	68842
1830	SFM00068858	EAST LONDON	-33.033	27.833	68858
1831	SFM00068994	MARION ISLAND	-46.8831	37.8669	68994
1832	SGM00061600	SAINT-LOUIS	16.05	-16.483	61600
1833	SGM00061641	DAKAR/YOFF	14.73	-17.5	61641
1834	SGM00061687	TAMBACOUNDA	13.7697	-13.6797	61687
1835	SGM00061695	ZIGUINCHOR	12.55	-16.267	61695
1836	SGXUAAWO067	THIES	14.8	-17.0667	WO067
1837	SHM00061901	ST. HELENA IS.	-15.9419	-5.6672	61901
1838	SHM00061902	WIDE AWAKE FIELD	-7.9667	-14.4	61902
1839	SHM00068906	GOUGH ISLAND	-40.35	-9.88	68906
1840	SIM00014015	LJUBLJANA/BEZIGRAD	46.0656	14.5122	14015
1841	SLM00061856	LUNGI	8.617	-13.2	61856
1842	SNM00048698	SINGAPORE/CHANGI AIRPORT	1.3667	103.9833	48698
1843	SPM00008001	LA CORUNA	43.3658	-8.4214	08001
1844	SPM00008023	SANTANDER	43.4911	-3.8006	08023
1845	SPM00008055	LEON/VIRGEN DEL CAM	42.583	-5.65	08055
1846	SPM00008084	LOGRONO/AGONCILLO	42.45	-2.333	08084
1847	SPM00008087	BARDENAS REALES	42.2	-1.45	08087
1848	SPM00008140	VALLADOLID/VILLANUB	41.717	-4.85	08140
1849	SPM00008160	ZARAGOZA/BASE AEREA	41.6786	-1.0731	08160
1850	SPM00008190	BARCELONA SERVEI	41.3844	2.1181	08190
1851	SPM00008202	SALAMANCA/MATACAN	40.95	-5.5	08202
1852	SPM00008221	MADRID/BARAJAS RS	40.4653	-3.5797	08221
1853	SPM00008301	PALMA DE MALLORCA	39.55	2.617	08301
1854	SPM00008302	MALLORCA-SON BONET	39.6058	2.7067	08302
1855	SPM00008314	MENORCA/MAHON	39.867	4.233	08314
1856	SPM00008430	MURCIA	38.0019	-1.1708	08430
1857	SPM00008433	MURCIA/SAN JAVIER	37.783	-0.8	08433
1858	SPM00060018	TENERIFE-GUIMAR	28.3183	-16.3822	60018
1859	SPM00060020	STA. CRUZ DE TENERI	28.467	-16.25	60020
1860	STM00078949	VIEUX FORT	13.75	-60.98	78949
1861	SUM00062600	WADI HALFA	21.817	31.35	62600
1862	SUM00062640	ABU HAMED	19.533	33.317	62640
1863	SUM00062641	PORT SUDAN	19.583	37.217	62641
1864	SUM00062650	DONGOLA	19.167	30.483	62650
1865	SUM00062660	KARIMA	18.55	31.85	62660
1866	SUM00062680	ATBARA	17.7	33.967	62680
1867	SUM00062721	KHARTOUM	15.6	32.55	62721
1868	SUM00062730	KASSALA	15.467	36.4	62730
1869	SUM00062751	WAD MEDANI	14.4	33.483	62751
1870	SUM00062752	GEDAREF	14.033	35.4	62752
1871	SUM00062760	EL FASHER	13.617	25.333	62760
1872	SUM00062770	GENINA	13.483	22.45	62770
1873	SUM00062771	EL OBEID	13.167	30.233	62771
1874	SUM00062772	AROMA	13.167	32.667	62772
1875	SUM00062781	EN NAHUD	12.7	28.433	62781
1876	SUM00062805	DAMAZINE	11.783	34.383	62805
1877	SUXUAE04936	AL-KHARTUM	15.58	32.55	04936
1878	SVM00001004	NY-ALESUND II	78.9233	11.9222	01004
1879	SVM00001028	BJORNOYA	74.5039	19.0011	01028
1880	SVM00020107	BARENTSBURG	78.07	14.22	20107
1881	SWM00002084	GOTEBURG/TORSLANDA	57.717	11.783	02084
1882	SWM00002185	LULEA-KALLAX	65.5433	22.1144	02185
1883	SWM00002225	OSTERSUND/FROSON	63.183	14.5	02225
1884	SWM00002365	SUNDSVALL HARNOSAND	62.5317	17.4361	02365
1885	SWM00002465	STOCKHOLM/BROMMA	59.35	17.95	02465
1886	SWM00002515	TORPABRON	58.183	12.15	02515
1887	SWM00002527	GOTEBORG/LANDVETTER	57.6572	12.2911	02527
1888	SWM00002591	VISBY AEROLOGISKA STATION	57.65	18.35	02591
1889	SXM00088968	ISLAS ORCADAS (MET)	-60.75	-44.7167	88968
1890	SYM00040001	KAMISHLI	37.05	41.217	40001
1891	SYM00040007	ALEPPO INT. AEROPOR	36.333	37.217	40007
1892	SYM00040022	LATTAKIA	35.533	35.767	40022
1893	SYM00040030	HAMA	35.117	36.75	40030
1894	SYM00040039	RAQQA	35.933	39.017	40039
1895	SYM00040080	DAMASCUS INT. AIRPO	33.417	36.517	40080
1896	SZM00006610	PAYERNE	46.8117	6.9425	06610
1897	TBM00078894	ST. BARTHELEMY	17.9	-62.85	78894
1898	TDM00078967	TRINIDAD BWI	10.6833	-61.6167	78967
1899	TDM00078970	PIARCO INT. AIRPORT	10.6167	-61.35	78970
1900	TEM00061976	SERGE-FROLOW (ILE TROMELIN)	-15.8878	54.5206	61976
1901	THM00048327	CHIANG MAI	18.7706	98.9683	48327
1902	THM00048354	UDON THANI	17.3769	102.8094	48354
1903	THM00048357	NAKHON PHANOM	17.417	104.783	48357
1904	THM00048378	PHITSANULOK	16.7961	100.2758	48378
1905	THM00048379	PHETCHABUN	16.433	101.15	48379
1906	THM00048381	KHON KAEN	16.4608	102.7894	48381
1907	THM00048407	UBON RATCHATHANI	15.25	104.8667	48407
1908	THM00048426	LOP BURI	14.8	100.617	48426
1909	THM00048431	NAKHON RATCHASIMA	14.9681	102.0858	48431
1910	THM00048453	BANGNA AGROMET	13.6664	100.6061	48453
1911	THM00048455	BANGKOK METROPOLIS	13.733	100.567	48455
1912	THM00048456	DON MUANG	13.917	100.6	48456
1913	THM00048477	SATTAHIP	12.6914	100.9853	48477
1914	THM00048480	CHANTHA BURI	12.6094	102.1039	48480
1915	THM00048500	PRACHUAP KHIRIKHAN	11.835	99.8103	48500
1916	THM00048532	RANONG	9.983	98.617	48532
1917	THM00048551	SURAT THANI	9.1342	99.1519	48551
1918	THM00048565	PHUKET AIRPORT	8.145	98.3144	48565
1919	THM00048568	SONGKHLA	7.1819	100.6075	48568
1920	TIM00038599	KHUDJAND	40.217	69.733	38599
1921	TIM00038836	DUSHANBE	38.55	68.783	38836
1922	TIM00038954	KHOROG	37.5	71.5	38954
1923	TKM00078118	TURKS ISLAND	21.45	-71.15	78118
1924	TNM00091792	FUAAMOTU	-21.233	-175.15	91792
1925	TOM00065361	SOKODE	8.983	1.15	65361
1926	TOM00065387	LOME	6.1667	1.25	65387
1927	TPM00061931	S. TOME	0.383	6.717	61931
1928	TSM00060710	TABARKA	36.95	8.75	60710
1929	TSM00060714	BIZERTE	37.233	9.817	60714
1930	TSM00060715	TUNIS-CARTHAGE	36.8333	10.2333	60715
1931	TSM00060720	KELIBIA	36.85	11.083	60720
1932	TSM00060725	JENDOUBA	36.483	8.8	60725
1933	TSM00060735	KAIROUAN	35.667	10.1	60735
1934	TSM00060738	THALA	35.55	8.683	60738
1935	TSM00060740	MONASTIR-SKANES	35.75	10.75	60740
1936	TSM00060745	GAFSA	34.417	8.817	60745
1937	TSM00060750	SFAX EL-MAOU	34.717	10.683	60750
1938	TSM00060760	TOZEUR	33.9167	8.1667	60760
1939	TSM00060769	DJERBA MELLITA	33.867	10.767	60769
1940	TSM00060775	REMADA	32.317	10.4	60775
1941	TSM00060780	EL BORMA	31.683	9.3	60780
1942	TTM00097385	OE-CUSSIE	-9.2	124.367	97385
1943	TTM00097388	KOMORO	-8.55	126.567	97388
1944	TTM00097390	DILLI/DILLI AIRPORT	-8.55	125.55	97390
1945	TTM00097395	BAU CAU	-8.5	126.4	97395
1946	TUM00017022	ZONGULDAK	41.45	31.8	17022
1947	TUM00017030	SAMSUN	41.2833	36.3	17030
1948	TUM00017064	ISTANBUL BOLGE (KARTAL)	40.9	29.15	17064
1949	TUM00017082	MERZIFON	40.85	35.583	17082
1950	TUM00017095	ERZURUM BOLGE	39.9	41.2833	17095
1951	TUM00017130	ANKARA/CENTRAL	39.95	32.8833	17130
1952	TUM00017195	KAYSERI/ERKILET	38.817	35.433	17195
1953	TUM00017196	KAYSERI BOLGE	38.6833	35.4833	17196
1954	TUM00017220	IZMIR/GUZELYALI	38.4333	27.1667	17220
1955	TUM00017240	ISPARTA	37.75	30.55	17240
1956	TUM00017281	DIYARBAKIR-BOLGE	37.9	40.2	17281
1957	TUM00017300	ANTALYA	36.867	30.733	17300
1958	TUM00017351	ADANA/BOLGE	36.9833	35.35	17351
1959	TVM00091643	FUNAFUTI	-8.5167	179.2167	91643
1960	TWM00046689	MAZU (=588490)	26.15	119.95	46689
1961	TWM00046697	TAOYUAN AB	25.067	121.233	46697
1962	TWM00046699	HUA-LIEN CITY	23.9833	121.6	46699
1963	TWM00046734	MAKUNG AB (=593450)	23.5833	119.6167	46734
1964	TWM00046736	CHINMEM/SHATOU(AFB)	24.433	118.433	46736
1965	TWM00046743	TAINAN (TW-AFB)	22.95	120.217	46743
1966	TWM00046746	CHIAYI (TW-AFB)	23.467	120.383	46746
1967	TWM00046747	DONGGANG (=595530)	22.467	120.433	46747
1968	TWM00046750	PINGTUNG SOUTH(AFB)	22.6667	120.45	46750
1969	TWM00046751	TAICHUNG (TW-AFB)	24.183	120.65	46751
1970	TWM00046780	LU-TAO	22.6833	121.5	46780
1971	TWM00046810	DONGSHA (=597920)	20.7167	116.7167	46810
1972	TWM00046902	NENSHA ISL	10.717	115.833	46902
1973	TWM00058968	TAIBEI	25.0333	121.5167	58968
1974	TWM00059559	467590	22.0	120.75	59559
1975	TXM00038392	DASHKHOVUZ	41.833	59.983	38392
1976	TXM00038507	TURKMENBASHI	40.0333	52.9833	38507
1977	TXM00038687	CHARDZHEV	39.083	63.6	38687
1978	TXM00038750	ESENGYLY	37.467	53.967	38750
1979	TXM00038880	ASHGABAT KESHI	37.987	58.361	38880
1980	TXM00038989	TAGTABAZAR	35.9	62.9667	38989
1981	TZM00063729	BUKOBA	-1.333	31.817	63729
1982	TZM00063756	MWANZA	-2.467	32.917	63756
1983	TZM00063791	KILIMANJARO AIRPORT	-3.417	37.067	63791
1984	TZM00063801	KIGOMA	-4.883	29.667	63801
1985	TZM00063818	MOMBO	-4.883	38.283	63818
1986	TZM00063832	TABORA AIRPORT	-5.083	32.833	63832
1987	TZM00063844	TANGA	-5.083	39.067	63844
1988	TZM00063862	DODOMA	-6.167	35.767	63862
1989	TZM00063866	MOROGORO	-6.833	37.65	63866
1990	TZM00063887	IRINGA	-7.633	35.767	63887
1991	TZM00063894	DAR ES SALAAM INT	-6.8667	39.2	63894
1992	TZM00063932	MBEYA	-8.933	33.467	63932
1993	UCM00078988	HATO AIRPORT	12.2	-68.9667	78988
1994	UGM00063654	MASINDI	1.683	31.717	63654
1995	UGM00063658	SOROTI	1.717	33.617	63658
1996	UGM00063674	KASESE	0.183	30.1	63674
1997	UGM00063684	TORORO	0.683	34.167	63684
1998	UGM00063702	MBARARA	-0.617	30.65	63702
1999	UGM00063705	ENTEBBE AIRPORT	0.05	32.45	63705
2000	UKM00003005	LERWICK	60.1392	-1.1847	03005
2001	UKM00003023	SOUTH UIST RANGE	57.3575	-7.385	03023
2002	UKM00003026	STORNOWAY	58.217	-6.317	03026
2003	UKM00003066	KINLOSS	57.65	-3.567	03066
2004	UKM00003091	ABERDEEN/DYCE AIRPO	57.2	-2.217	03091
2005	UKM00003162	ESKDALEMUIR	55.317	-3.2	03162
2006	UKM00003170	SHANWELL	56.433	-2.867	03170
2007	UKM00003171	LEUCHARS	56.383	-2.867	03171
2008	UKM00003238	ALBEMARLE	55.0197	-1.8817	03238
2009	UKM00003240	BOULMER	55.417	-1.6	03240
2010	UKM00003257	LEEMING	54.3	-1.533	03257
2011	UKM00003322	AUGHTON	53.55	-2.917	03322
2012	UKM00003354	NOTTINGHAM	53.0056	-1.2511	03354
2013	UKM00003377	WADDINGTON	53.167	-0.517	03377
2014	UKM00003414	SHAWBURY	52.8	-2.667	03414
2015	UKM00003496	HEMSBY	52.67	1.68	03496
2016	UKM00003501	CAPEL DEWI	52.4167	-4.0	03501
2017	UKM00003502	ABERPORTH	52.1394	-4.5711	03502
2018	UKM00003559	CARDINGTON	52.1039	-0.4214	03559
2019	UKM00003590	WATTISHAM	52.117	0.967	03590
2020	UKM00003649	BRIZE NORTON	51.75	-1.583	03649
2021	UKM00003693	SHOEBURYNESS	51.5547	0.8269	03693
2022	UKM00003715	CARDIFF-WALES ARPT	51.4	-3.35	03715
2023	UKM00003743	LARKHILL	51.2017	-1.8058	03743
2024	UKM00003774	CRAWLEY	51.083	-0.217	03774
2025	UKM00003808	CAMBORNE	50.2183	-5.3275	03808
2026	UKM00003882	HERSTMONCEUX	50.8994	0.3169	03882
2027	UKM00003917	BELFAST/ALDERGROVE ARPT	54.65	-6.2167	03917
2028	UKM00003918	CASTOR BAY	54.5	-6.3333	03918
2029	UKM00003920	LONG KESH	54.48	-6.1	03920
2030	UKM00033966	KRYMSKA	45.0464	34.5989	33966
2031	UKXUAC03371	SEWASTOPOL	44.62	33.53	03371
2032	UPM00033317	SHEPETIVKA	50.1667	27.0333	33317
2033	UPM00033345	KIEV	50.4	30.5667	33345
2034	UPM00033393	L'VIV	49.8167	23.95	33393
2035	UPM00033506	POLTAVA	49.6	34.55	33506
2036	UPM00033631	UZHHOROD	48.633	22.267	33631
2037	UPM00033658	CHERNIVTSI	48.3667	25.9	33658
2038	UPM00033791	KRYVYI RIH	48.0333	33.2167	33791
2039	UPM00033837	ODESA	46.4333	30.7667	33837
2040	UPM00033946	SIMFEROPOL	44.6833	34.1333	33946
2041	UPM00034300	KHARKIV	49.9667	36.1333	34300
2042	USI0000KRPD	RICE LAKE RGNL CARLS	45.417	-91.767	0KRPD
2043	USM00070026	BARROW/W. POST W. ROGERS	71.2889	-156.7833	70026
2044	USM00070027	SANDIA LAB. D	71.317	-156.617	70027
2045	USM00070086	BARTER ISLAND WSO AP	70.1333	-143.6333	70086
2046	USM00070133	KOTZEBUE	66.8864	-162.6133	70133
2047	USM00070194	FORT YUKON	66.567	-145.267	70194
2048	USM00070200	NOME	64.5072	-165.4347	70200
2049	USM00070204	GAMBELL	63.85	-171.6	70204
2050	USM00070219	BETHEL/BETHEL AIRPORT	60.785	-161.84	70219
2051	USM00070231	MCGRATH	62.9583	-155.5978	70231
2052	USM00070261	FAIRBANKS/INT.	64.8161	-147.8767	70261
2053	USM00070267	FT GREELY/ALLEN AAF	64.0	-145.733	70267
2054	USM00070270	FT. RICHARDSON/BRYANT AHP	61.2667	-149.65	70270
2055	USM00070273	ANCHORAGE/INT.	61.1567	-149.9864	70273
2056	USM00070291	NORTHWAY	62.97	-141.96	70291
2057	USM00070308	ST. PAUL ISLANDS	57.15	-170.2167	70308
2058	USM00070316	COLD BAY	55.2011	-162.7164	70316
2059	USM00070326	KING SALMON	58.6794	-156.6683	70326
2060	USM00070350	KODIAK	57.7431	-152.4867	70350
2061	USM00070361	YAKUTAT	59.5167	-139.6667	70361
2062	USM00070381	JUNEAU	58.37	-134.58	70381
2063	USM00070398	ANNETTE ISLAND	55.0389	-131.5778	70398
2064	USM00070409	ATTU ISLAND	52.8	173.16	70409
2065	USM00070414	SHEMYA AFB	52.7167	174.1	70414
2066	USM00070439	AMCHITKA ISLAND	51.3833	179.25	70439
2067	USM00070454	ADAK (NAS)	51.883	-176.65	70454
2068	USM00070485	UMNAK ISLAND	53.38	-167.9	70485
2069	USM00070489	DUTCH HARBOR	53.9	-166.53	70489
2070	USM00072201	KEY WEST/INT.	24.5531	-81.7886	72201
2071	USM00072202	MIAMI	25.7544	-80.3831	72202
2072	USM00072203	WEST PALM BEACH INTL AP	26.6847	-80.0994	72203
2073	USM00072206	JACKSONVILLE/INTNL.	30.4839	-81.7011	72206
2074	USM00072208	CHARLESTON/MUN.	32.895	-80.0275	72208
2075	USM00072210	TAMPA BAY AREA	27.7053	-82.4006	72210
2076	USM00072213	WAYCROSS WARE CO AP	31.25	-82.4	72213
2077	USM00072214	TALLAHASSEE/MUN.	30.4461	-84.2994	72214
2078	USM00072215	PEACHTREE CITY	33.3558	-84.5672	72215
2079	USM00072216	ALBANY	31.58	-84.12	72216
2080	USM00072220	APALACHICOLA MUNI	29.733	-85.033	72220
2081	USM00072221	VALPARAISO/EGLIN AFB	30.4833	-86.5167	72221
2082	USM00072222	PENSACOLA FOREST SHERMAN NAS	30.35	-87.3167	72222
2083	USM00072224	CAPE SAN BLAS SITE D 3	29.6833	-85.35	72224
2084	USM00072225	FORT BENNING	32.333	-84.833	72225
2085	USM00072226	MONTGOMERY DANNELLY FLD	32.3	-86.4	72226
2086	USM00072228	BIRMINGHAM MUNI	33.567	-86.75	72228
2087	USM00072229	CENTREVILLE WSMO	32.9	-87.25	72229
2088	USM00072230	BIRMINGHAM	33.1789	-86.7822	72230
2089	USM00072231	NEW ORLEANS	29.98	-90.25	72231
2090	USM00072232	BOOTHVILLE WSCMO CIT	29.3333	-89.4	72232
2091	USM00072233	SLIDELL/MUN. LA	30.3369	-89.825	72233
2092	USM00072235	JACKSON/ALLEN C. THOMPSON FIEL	32.3189	-90.08	72235
2093	USM00072238	GREENVILLE	33.48	-90.98	72238
2094	USM00072239	FORT POLK (ARMY)	31.033	-93.033	72239
2095	USM00072240	LAKE CHARLES/MUN.	30.1253	-93.2161	72240
2096	USM00072243	HOUSTON/INTERCONTIN	29.967	-95.35	72243
2097	USM00072244	BRYAN	30.63	-96.48	72244
2098	USM00072247	LONGVIEW WSMO	32.35	-94.65	72247
2099	USM00072248	SHREVEPORT/REG.	32.4511	-93.8414	72248
2100	USM00072249	FORT WORTH	32.835	-97.2986	72249
2101	USM00072250	BROWNSVILLE/INT.	25.9167	-97.4192	72250
2102	USM00072251	CORPUS CHRISTI/INT.	27.7789	-97.5056	72251
2103	USM00072253	SAN ANTONIO INTL AP	29.5333	-98.4667	72253
2104	USM00072255	VICTORIA RGNL AP	28.85	-96.9167	72255
2105	USM00072256	WACO RGNL	31.617	-97.217	72256
2106	USM00072257	FT HOOD AAF/KILLEEN	31.1	-97.717	72257
2107	USM00072260	STEPHENVILLE	32.2167	-98.1833	72260
2108	USM00072261	DEL RIO/INT.	29.3744	-100.9183	72261
2109	USM00072263	MATHIS FLD/S.ANGELO	31.4167	-100.4	72263
2110	USM00072264	MARFA MUNI (AMOS)	30.3667	-104.0167	72264
2111	USM00072265	MIDLAND/MIDLAND REG. AIRTERM	31.9425	-102.1892	72265
2112	USM00072266	ABILENE MUNI AP	32.4167	-99.6833	72266
2113	USM00072267	LUBBOCK/MUNI (TEX)	33.65	-101.8167	72267
2114	USM00072268	ROSWELL/INDUSTRIAL	33.3	-104.533	72268
2115	USM00072269	WHITE SANDS TEST RG	32.4	-106.367	72269
2116	USM00072273	FORT HUACHUCA	31.583	-110.333	72273
2117	USM00072274	TUCSON	32.2278	-110.9558	72274
2118	USM00072278	PHOENIX/SKY HARBOR	33.433	-112.2	72278
2119	USM00072280	YUMA INTL AIRPORT	32.65	-114.6	72280
2120	USM00072281	EL CENTRO NAF	32.817	-115.683	72281
2121	USM00072293	SAN DIEGO/MIRAMAR	32.8333	-117.1167	72293
2122	USM00072295	LOS ANGELES INTL	33.933	-118.4	72295
2123	USM00072297	LONG BEACH	33.82	-118.15	72297
2124	USM00072303	POPE AFB	35.167	-79.033	72303
2125	USM00072304	CAPE HATTERAS WB BLDG	35.2667	-75.55	72304
2126	USM00072305	NEWPORT	34.7761	-76.8767	72305
2127	USM00072306	RALEIGH/RALEIGH-DUR	35.867	-78.783	72306
2128	USM00072308	NORFOLK/MUNI (VA)	36.8833	-76.2	72308
2129	USM00072311	ATHENS BEN EPPS AP	33.95	-83.3167	72311
2130	USM00072317	GREENSBORO/G.-HIGH PT.	36.0981	-79.9428	72317
2131	USM00072318	BLACKSBURG	37.2039	-80.4142	72318
2132	USM00072326	KNOXVILLE MUNICIPAL	35.817	-83.983	72326
2133	USM00072327	NASHVILLE/OLD HICKORY	36.2469	-86.5617	72327
2134	USM00072340	LITTLE ROCK/ADAMS FLD	34.835	-92.2594	72340
2135	USM00072344	FT SMITH CAMP CHAFFEE	35.3333	-94.3667	72344
2136	USM00072349	MONETT	36.8833	-93.9	72349
2137	USM00072351	WICHITA FALLS	33.98	-98.5	72351
2138	USM00072352	ALTUS AFB (OKLA)	34.65	-99.2667	72352
2139	USM00072353	OKLAHOMA CITY/W. RO	35.383	-97.6	72353
2140	USM00072355	FORT SILL	34.65	-98.4	72355
2141	USM00072356	TULSA INTL ARPT(AW)	36.2	-95.883	72356
2142	USM00072357	NORMAN/MAX WESTHEIMER A	35.1808	-97.4378	72357
2143	USM00072363	AMARILLO/INTL.	35.2331	-101.7092	72363
2144	USM00072364	SANTA TERESA	31.8728	-106.6981	72364
2145	USM00072365	ALBUQUERQUE/INT.	35.0378	-106.6219	72365
2146	USM00072374	WINSLOW MUNI AP	35.0281	-110.7208	72374
2147	USM00072376	FLAGSTAFF	35.23	-111.8217	72376
2148	USM00072381	EDWARDS AFB	34.9167	-117.9	72381
2149	USM00072383	SANDBURG (AUT)	34.75	-118.733	72383
2150	USM00072385	YUCCA FLATS TEST 21	36.95	-116.05	72385
2151	USM00072387	MERCURY DESERT ROCK AP	36.6206	-116.0278	72387
2152	USM00072388	AS VEGAS	36.05	-115.1833	72388
2153	USM00072389	FRESNO AIRTERM	36.767	-119.717	72389
2154	USM00072391	POINT MUGU/NAS	34.1167	-119.1167	72391
2155	USM00072393	VANDENBERG AFB	34.75	-120.5667	72393
2156	USM00072394	SANTA MARIA/PUBLIC (CAL)	34.9	-120.45	72394
2157	USM00072401	RICHMOND/BYRD FIELD	37.5	-77.333	72401
2158	USM00072402	WALLOPS ISLAND	37.9333	-75.4833	72402
2159	USM00072403	STERLING	38.9767	-77.4858	72403
2160	USM00072405	WASHINGTON/NATIONAL	38.85	-77.033	72405
2161	USM00072407	ATLANTIC CITY U-A	39.45	-74.6667	72407
2162	USM00072408	PHILADELPHIA INTL	39.883	-75.25	72408
2163	USM00072409	LAKEHURST	40.03	-74.31	72409
2164	USM00072412	BECKLEY	37.783	-81.117	72412
2165	USM00072414	YEAGER	38.373	-81.6	72414
2166	USM00072421	CINCINNATI/GREATER	39.05	-84.667	72421
2167	USM00072424	FORT KNOX/GODMAN	37.9	-85.967	72424
2168	USM00072425	HUNTINGTON TRI STATE AP	38.3667	-82.55	72425
2169	USM00072426	WILMINGTON	39.4214	-83.8217	72426
2170	USM00072432	EVANSVILLE REGIONAL	38.05	-87.533	72432
2171	USM00072433	SALEM LECKRONE AP	38.65	-88.9667	72433
2172	USM00072434	ST. LOUIS/LAMBERT	38.75	-90.367	72434
2173	USM00072435	PADUCAH BARKLEY FLD	37.0667	-88.7667	72435
2174	USM00072436	COLUMBUS	39.27	-85.9	72436
2175	USM00072438	INDIANAPOLIS/I.-MUN	39.733	-86.267	72438
2176	USM00072440	SPRINGFIELD/MUN.	37.2347	-93.4014	72440
2177	USM00072445	COLUMBIA REGIONAL	38.817	-92.217	72445
2178	USM00072450	WICHITA/MID-CONTINE	37.65	-97.433	72450
2179	USM00072451	DODGE CITY/MUN.	37.7614	-99.9686	72451
2180	USM00072455	FT RILEY/MARSHALL A	39.1	-96.767	72455
2181	USM00072456	TOPEKA/MUN.	39.0722	-95.6306	72456
2182	USM00072457	FT. LEAVENWORTH	39.37	-94.92	72457
2183	USM00072462	ALAMOSA MUNI(AWOS)	37.433	-105.867	72462
2184	USM00072464	PUEBLO MEMORIAL(AW)	38.283	-104.5	72464
2185	USM00072465	GOODLAND/RENNER FIE	39.367	-101.7	72465
2186	USM00072468	FORT CARSON/BUTTS	38.7	-104.767	72468
2187	USM00072469	DENVER/STAPLETON INT.	39.7675	-104.8694	72469
2188	USM00072475	MILFORD MUNICIPAL	38.417	-113.017	72475
2189	USM00072476	GRAND JUNCTION/WALKER FIELD	39.12	-108.525	72476
2190	USM00072480	BISHOP AIRPORT	37.367	-118.367	72480
2191	USM00072481	CASTLE AFB	37.3667	-120.5667	72481
2192	USM00072483	SACRAMENTO/EXECUTIV	38.517	-121.5	72483
2193	USM00072485	TONAPAH APRT (NEV)	38.0667	-117.0833	72485
