	station_id_igra	station_name	latitude	longitude	station_id	start_date	end_date	isRadio
1412	MYM00048657	KUANTAN	3.7833	103.2167	48657	1971	2021	True
1413	MYM00096413	KUCHING	1.4833	110.3333	96413	1973	2021	True
1414	MYM00096441	BINTULU	3.2	113.0333	96441	1973	2021	True
1415	MYM00096471	KOTA KINABALU	5.9333	116.05	96471	1969	2021	True
1416	MYM00096481	TAWAU	4.2667	117.8833	96481	1979	2021	True
1417	MYM00096491	SANDAKAN	5.9	118.0667	96491	1973	2018	True
1418	MZM00067215	PEMBA	-12.983	40.533	67215	1950	1973	True
1419	MZM00067217	LICHINGA	-13.3	35.233	67217	1954	1981	True
1420	MZM00067237	NAMPULA	-15.1	39.283	67237	1972	2005	True
1421	MZM00067261	TETE	-16.183	33.583	67261	1953	1983	True
1422	MZM00067283	QUELIMANE	-17.883	36.883	67283	1951	1984	True
1423	MZM00067297	BEIRA	-19.8	34.9	67297	1938	1984	True
1424	MZM00067323	INHAMBANE	-23.867	35.383	67323	1950	1983	True
1425	MZM00067341	MAPUTO/MAVALANE	-25.917	32.567	67341	1937	1996	True
1426	MZXUAE04824	MOSSURIL	-14.95	40.67	04824	1939	1955	True
1427	MZXUAE5856A	LUMBO	-15.03	40.67	5856A	1956	1968	True
1428	NCM00091577	KOUMAC	-20.567	164.283	91577	1973	2004	True
1429	NCM00091582	OUANAHAM	-20.767	167.233	91582	1973	2004	True
1430	NCM00091592	NOUMEA (NLLE-CALEDONIE)	-22.2761	166.4528	91592	1960	2019	True
1431	NFM00094996	NORFOLK ISLAND AERO	-29.0389	167.9408	94996	1943	2021	True
1432	NGM00061017	BILMA	18.683	12.917	61017	1950	2001	True
1433	NGM00061024	AGADEZ	16.9667	7.9833	61024	1947	2021	True
1434	NGM00061052	NIAMEY-AERO	13.4833	2.1667	61052	1940	2021	True
1435	NGM00061075	BIRNI-N'KONNI	13.8	5.25	61075	1955	2012	True
1436	NGM00061080	MARADI	13.467	7.083	61080	1980	2002	True
1437	NGM00061090	ZINDER	13.7833	8.9833	61090	1940	2012	True
1438	NHM00091554	PEKOA AIRPORT	-15.517	167.217	91554	1973	1979	True
1439	NHM00091557	BAUERFIELD (EFATE)	-17.7	168.3	91557	1986	2016	True
1440	NHM00091558	VILA (EFATE)	-17.75	168.3	91558	1950	1985	True
1441	NHM00091568	ANEITYUM	-20.233	169.767	91568	1978	1979	True
1442	NIM00065046	KANO	12.05	8.5333	65046	1972	2021	True
1443	NIM00065082	MAIDUGURI	11.85	13.083	65082	1973	1984	True
1444	NIM00065123	MINNA	9.617	6.533	65123	1974	1980	True
1445	NIM00065125	ABUJA	9.25	7.0	65125	2006	2018	True
1446	NIM00065201	LAGOS/IKEJA	6.583	3.333	65201	1953	1975	True
1447	NIM00065202	LAGOS/OSHODI	6.5	3.3833	65202	1966	2020	True
1448	NIM00065257	ENUGU	6.467	7.55	65257	1978	1983	True
1449	NLM00006210	VALKENBURG	52.167	4.433	06210	1994	2002	True
1450	NLM00006235	DE KOOIJ VK	52.9269	4.7811	06235	1921	2014	True
1451	NLM00006242	VLIELAND	53.25	4.917	06242	1977	2002	True
1452	NLM00006260	DE BILT AWS	52.0989	5.1797	06260	1911	2021	True
1453	NNM00078866	JULIANA AIRPORT	18.0333	-63.1167	78866	1956	2021	True
1454	NOM00001010	ANDOYA	69.3153	16.1308	01010	2014	2019	True
1455	NOM00001030	TROMSO	69.7	19.02	01030	1939	1959	True
1456	NOM00001152	BODO VI	67.2669	14.3586	01152	1942	2014	True
1457	NOM00001241	ORLAND III	63.7056	9.6117	01241	1959	2019	True
1458	NOM00001384	OSLO/GARDERMOEN	60.2	11.083	01384	1949	2001	True
1459	NOM00001400	EKOFISK	56.5422	3.2236	01400	1994	2019	True
1460	NOM00001415	STAVANGER/SOLA	58.8742	5.665	01415	1949	2020	True
1461	NOM00001492	OSLO-BLINDERN	59.9428	10.7194	01492	2001	2018	True
1462	NOXUAC04176	BERGEN	60.38	5.33	04176	1940	1942	True
1463	NOXUAC04178	NARVIK	68.47	17.5	04178	1940	1941	True
1464	NOXUAE05479	KJELLER	59.97	11.03	05479	1930	1944	True
1465	NPM00044454	KATHMANDU AIRPORT	27.7	85.367	44454	1977	1980	True
1466	NRM00091532	NAURU ARC-2	-0.5167	166.9167	91532	1951	2013	True
1467	NSM00081202	NICKERIE	5.95	-57.033	81202	1977	1980	True
1468	NSM00081209	STOELMANSEILAND	4.35	-54.417	81209	1977	1979	True
1469	NSM00081225	ZANDERIJ	5.45	-55.2	81225	1974	1986	True
1470	NSM00081250	TAFELBERG	3.783	-56.15	81250	1977	1979	True
1471	NSM00081251	SIPALIWINI	2.033	-56.117	81251	1977	1986	True
1472	NSM00081253	COEROENI	3.367	-57.333	81253	1977	1986	True
1473	NUM00078730	PUERTO CABEZAS	14.067	-83.367	78730	1973	1983	True
1474	NUM00078741	MANAGUA A.C.SANDINO	12.15	-86.167	78741	1947	2007	True
1475	NZM00093012	KAITAIA	-35.1	173.267	93012	1973	1996	True
1476	NZM00093072	MT TAMAHUNGA	-36.3	174.7	93072	1994	2006	True
1477	NZM00093112	WHENUAPAI	-36.7928	174.6214	93112	1957	2021	True
1478	NZM00093115	AUCKLAND	-36.85	174.78	93115	1949	1957	True
1479	NZM00093119	AUCKLAND AIRPORT	-37.017	174.8	93119	1967	1988	True
1480	NZM00093291	GISBORNE AERODROME	-38.6667	177.9833	93291	1973	2011	True
1481	NZM00093308	NEW PLYMOUTH AERO	-39.0167	174.1833	93308	1973	2011	True
1482	NZM00093337	WAIOURU	-39.467	175.683	93337	1968	1978	True
1483	NZM00093417	PARAPARAUMU AERODROME	-40.9044	174.9839	93417	1973	2021	True
1484	NZM00093431	OUTLOOK HILL	-41.3	174.63	93431	1994	2006	True
1485	NZM00093614	HOKITIKA AERODROME	-42.7167	170.9833	93614	1973	2012	True
1486	NZM00093677	KAIKOURA	-42.417	173.7	93677	1973	1991	True
1487	NZM00093769	RAKAIA	-43.78	172.02	93769	1994	2006	True
1488	NZM00093780	CHRISTCHURCH	-43.483	172.55	93780	1954	1996	True
1489	NZM00093844	INVERCARGILL AIRPORT	-46.4108	168.3178	93844	1950	2021	True
1490	NZM00093944	CAMPBELL ISLAND	-52.55	169.15	93944	1957	1995	True
1491	NZM00093986	CHATHAM ISL/TUUTA	-43.95	-176.5667	93986	1956	2011	True
1492	NZM00093997	RAOUL ISLAND	-29.2447	-177.9289	93997	1952	2020	True
1493	ODM00062840	MALKAL	9.55	31.65	62840	1935	1981	True
1494	ODM00062880	WAU	7.7	28.017	62880	1974	1982	True
1495	ODM00062941	JUBA	4.867	31.6	62941	1936	1981	True
1496	PAM00086068	MARISCAL ESTIGARRIBIA	-22.0167	-60.6167	86068	2001	2005	True
1497	PAM00086218	AEROPUERTO SILVIO PETTIROSSI	-25.2333	-57.5167	86218	1975	2020	True
1498	PEM00084377	IQUITOS	-3.783	-73.3	84377	1973	1980	True
1499	PEM00084378	MORONA	-3.7333	-73.25	84378	2003	2010	True
1500	PEM00084390	TALARA	-4.567	-81.233	84390	1973	1980	True
1501	PEM00084401	PIURA	-5.2	-80.6	84401	2002	2007	True
1502	PEM00084416	PIURA GRUP7	-5.1833	-80.6	84416	2003	2011	True
1503	PEM00084452	CHICLAYO	-6.783	-79.817	84452	1973	1984	True
1504	PEM00084515	PUCALLPA	-8.367	-74.567	84515	1973	1979	True
1505	PEM00084628	LIMA/CALLAO	-12.0167	-77.1167	84628	1957	2021	True
1506	PEM00084629	LAS PALMAS	-12.15	-77.0	84629	2009	2010	True
1507	PEM00084691	PISCO	-13.733	-76.217	84691	1973	1979	True
1508	PEM00084752	AREQUIPA	-16.333	-71.567	84752	1973	2006	True
1509	PFM00048860	HOANG SA (PATTLE)	16.55	111.617	48860	1973	1973	True
1510	PFM00059981	XISHA DAO	16.8333	112.3333	59981	1958	2021	True
1511	PKM00041506	CHITRAL	35.9217	71.8	41506	1975	2021	True
1512	PKM00041515	DROSH	35.5667	71.7833	41515	1949	2021	True
1513	PKM00041516	GILGIT	35.9167	74.3333	41516	1976	2003	True
1514	PKM00041529	PESHAWAR	34.0333	71.9333	41529	1926	2021	True
1515	PKM00041560	PARACHINAR	33.8667	70.0833	41560	1975	2009	True
1516	PKM00041571	ISLAMABAD AIRPORT	33.6167	73.1	41571	1973	2009	True
1517	PKM00041594	SARGODHA	32.05	72.667	41594	1970	2007	True
1518	PKM00041598	JHELUM	32.9333	73.7167	41598	1949	2021	True
1519	PKM00041600	SIALKOT	32.5	74.5333	41600	2003	2020	True
1520	PKM00041620	ZHOB	31.35	69.467	41620	1938	1981	True
1521	PKM00041624	DERA ISMAIL KHAN	31.8167	70.9167	41624	1935	2021	True
1522	PKM00041640	LAHORE CITY	31.55	74.3333	41640	1960	2021	True
1523	PKM00041661	QUETTA (SHEIKH MANDA)	30.2667	66.9167	41661	1926	2020	True
1524	PKM00041675	MULTAN	30.2	71.4333	41675	1940	2021	True
1525	PKM00041678	BAHAWALNAGAR	29.95	73.25	41678	1980	2020	True
1526	PKM00041685	BARKHAN	29.8833	69.7167	41685	1973	2009	True
1527	PKM00041696	KALAT	29.0333	66.5833	41696	2005	2007	True
1528	PKM00041710	NOKKUNDI	28.8167	62.75	41710	1973	2018	True
1529	PKM00041712	DAL BANDIN	28.8833	64.4	41712	1940	2019	True
1530	PKM00041715	JACOBABAD	28.3	68.4667	41715	1935	2021	True
1531	PKM00041718	KHANPUR	28.65	70.6833	41718	1949	2021	True
1532	PKM00041739	PANJGUR	26.9667	64.1	41739	1973	2018	True
1533	PKM00041744	KHUZDAR	27.8333	66.6333	41744	1973	2018	True
1534	PKM00041749	NAWABSHAH	26.25	68.3667	41749	1973	2021	True
1535	PKM00041756	JIWANI	25.0667	61.8	41756	1938	2017	True
1536	PKM00041759	PASNI	25.2667	63.4833	41759	2003	2003	True
1537	PKM00041764	HYDERABAD	25.3833	68.4167	41764	2002	2020	True
1538	PKM00041768	CHHOR	25.5167	69.7833	41768	1949	2021	True
1539	PKM00041780	KARACHI AIRPORT	24.9	67.1333	41780	1926	2021	True
1540	PKXUAE05548	LAHORE	31.62	74.4	05548	1926	1956	True
1541	PKXUAE05801	GWADAR	25.13	62.32	05801	1927	1935	True
1542	PKXUAE05835	SUKKUR	27.7	68.92	05835	1935	1935	True
1543	PLM00012105	KOSZALIN	54.2	16.1833	12105	1965	1971	True
1544	PLM00012120	LEBA	54.7536	17.5347	12120	1972	2021	True
1545	PLM00012330	POZNAN	52.417	16.85	12330	1959	1992	True
1546	PLM00012374	LEGIONOWO	52.4078	20.9564	12374	1956	2021	True
1547	PLM00012375	WARSZAWA	52.18	20.97	12375	1920	1956	True
1548	PLM00012425	WROCLAW I	51.1131	16.8811	12425	1956	2021	True
1549	PLXUAC03751	MIELEC	50.28	21.43	03751	1957	1960	True
1550	PLXUAE05764	WROCLAW	51.12	17.03	05764	1920	1920	True
1551	PMM00078807	COROZAL OESTE	8.9667	-79.5667	78807	1946	2021	True
1552	POM00008507	GRACIOSA/AERODROME	39.0833	-28.0333	08507	2009	2018	True
1553	POM00008508	LAJES (ACORES)	38.7678	-27.0856	08508	1946	2021	True
1554	POM00008522	FUNCHAL	32.6333	-16.9	08522	1948	2021	True
1555	POM00008535	LISBOA/GEOFISICO	38.72	-9.15	08535	1939	1944	True
1556	POM00008545	PORTO/PEDRAS RUBRAS	41.233	-8.683	08545	1973	1981	True
1557	POM00008549	COIMBRA	40.2	-8.417	08549	1973	1975	True
1558	POM00008554	FARO/AEROPORTO	37.017	-7.967	08554	1973	1983	True
1559	POM00008579	LISBOA/GAGO COUTINHO	38.7667	-9.1333	08579	1948	2020	True
1560	PPM00092035	PORT MORESBY W.O.	-9.3833	147.2167	92035	1944	2015	True
1561	PPM00092044	MOMOTE W.O.	-2.05	147.4167	92044	1950	2013	True
1562	PPM00094014	MADANG	-5.217	145.783	94014	1950	1995	True
1563	PPM00094027	LAE	-6.733	147.0	94027	1947	1987	True
1564	PPM00094085	RABAUL	-4.217	152.183	94085	1950	1988	True
1565	PPM00094087	MISIMA ISLAND	-10.7	152.833	94087	1976	1995	True
1566	PSM00091408	KOROR	7.3687	134.5412	91408	1950	2021	True
1567	PUM00061766	BISSAU	11.87	-15.5	61766	1952	1967	True
1568	QAM00041169	HAMAD INTERNATIONAL AIRPORT	25.2731	51.6081	41169	1978	2021	True
1569	REM00061980	SAINT-DENIS/GILLOT (REUNION)	-20.8925	55.5286	61980	1973	2019	True
1570	REM00061984	ST. PIERRE/FONDS	-21.333	55.483	61984	1973	1990	True
1571	RIM00013275	BEOGRAD/KOSUTNJAK	44.7667	20.4167	13275	1971	2021	True
1572	RIM00013276	BEOGRAD/SELENO BRD	44.7833	20.5333	13276	1955	1971	True
1573	RIM00013388	NIS	43.3333	21.9	13388	1973	2021	True
1574	RMM00091250	ENEWETAK	11.35	162.35	91250	1946	1979	True
1575	RMM00091254	BIKINI	11.52	165.55	91254	1952	1958	True
1576	RMM00091258	UTIRIK ATOLL M.ISL	11.233	169.85	91258	1958	1974	True
1577	RMM00091366	KWAJALEIN/BUCHOLZ AAF	8.7333	167.7333	91366	1949	2021	True
1578	RMM00091369	JALUIT ATOLL	5.917	169.65	91369	1973	1974	True
1579	RMM00091371	WOTJE ATOLL	9.467	170.25	91371	1973	1974	True
1580	RMM00091376	MAJURO/MARSHALL IS. INTNL.	7.0683	171.2942	91376	1952	2021	True
1581	RMXUA912505	RONGERIK	11.3	167.48	12505	1954	1954	True
1582	ROM00015010	SATU MARE	47.717	22.883	15010	1974	1993	True
1583	ROM00015014	BAIA MARE	47.667	23.5	15014	1974	1982	True
1584	ROM00015023	SUCEAVA	47.633	26.25	15023	1974	1982	True
1585	ROM00015080	ORADEA	47.033	21.9	15080	1974	1982	True
1586	ROM00015090	IASI	47.167	27.633	15090	1974	1991	True
1587	ROM00015120	CLUJ-NAPOCA	46.7778	23.5714	15120	1951	2012	True
1588	ROM00015145	TG. MURES	46.533	24.533	15145	1977	1993	True
1589	ROM00015150	BACAU	46.583	26.983	15150	1974	1996	True
1590	ROM00015200	ARAD	46.167	21.317	15200	1973	1993	True
1591	ROM00015230	DEVA	45.867	22.9	15230	1974	1982	True
1592	ROM00015235	FAGARAS	45.833	24.933	15235	1991	1993	True
1593	ROM00015247	TIMISOARA	45.767	21.25	15247	1974	1982	True
1594	ROM00015260	SIBIU	45.783	24.083	15260	1974	1989	True
1595	ROM00015300	BRASOV-GHIMBAV	45.7	25.533	15300	1974	1984	True
1596	ROM00015302	PREDEAL	45.5	25.583	15302	1977	1988	True
1597	ROM00015310	GALATI	45.5	28.2	15310	1973	1989	True
1598	ROM00015350	BUZAU	45.15	26.817	15350	1977	1992	True
1599	ROM00015360	SULINA	45.15	29.667	15360	1991	1998	True
1600	ROM00015410	DROBETA TURNU SEVER	44.633	22.633	15410	1974	1993	True
1601	ROM00015420	BUCURESTI BANEASA	44.5106	26.0781	15420	1950	2021	True
1602	ROM00015450	CRAIOVA	44.317	23.867	15450	1974	1982	True
1603	ROM00015480	CONSTANTA	44.217	28.633	15480	1965	2001	True
1604	ROM00015490	TR. MAGURELE	43.75	24.883	15490	1977	1981	True
1605	RPM00098135	BASCO	20.45	121.967	98135	1973	1983	True
1606	RPM00098223	LAOAG	18.1828	120.5342	98223	1950	2021	True
1607	RPM00098233	TUGUEGARAO	17.6375	121.7525	98233	2017	2021	True
1608	RPM00098322	CROW VALLEY GUNNERY	15.317	120.383	98322	1973	1988	True
1609	RPM00098327	CLARK AB	15.167	120.567	98327	1947	1991	True
1610	RPM00098328	BAGUIO	16.4039	120.6014	98328	1973	2021	True
1611	RPM00098426	SUBIC BAY WEATHER	14.8	120.267	98426	1973	1992	True
1612	RPM00098433	TANAY	14.5814	121.3692	98433	2000	2021	True
1613	RPM00098444	LEGASPI	13.1506	123.7283	98444	1973	2021	True
1614	RPM00098618	PUERTO PRINCESA	9.7403	118.7586	98618	1973	2021	True
1615	RPM00098630	CUYO	10.85	121.033	98630	1974	1979	True
1616	RPM00098645	LAHUG	10.333	123.9	98645	1949	1973	True
1617	RPM00098646	MACTAN	10.3222	123.98	98646	1973	2021	True
1618	RPM00098653	SURIGAO	9.8	125.5	98653	1973	1979	True
1619	RPM00098747	LUMBIA AIRPORT	8.4089	124.6119	98747	2014	2020	True
1620	RPM00098753	DAVAO AIRPORT	7.1278	125.6547	98753	1978	2021	True
1621	RPM00098836	ZAMBOANGA	6.9	122.067	98836	1949	1985	True
1622	RQM00078526	SAN JUAN/INT.	18.4317	-65.9919	78526	1946	2021	True
1623	RQW00011603	AGUADILLA RAMEY AFB	18.5	-67.1333	11603	1940	1957	True
1624	RQW00011607	PONCE LOSEY FIELD	18.0167	-66.5	11607	1941	1948	True
1625	RQW00011611	MAYAGUEZ	18.25	-67.1333	11611	1942	1943	True
1626	RSM00020046	POLARGMO IM. E.T. KRENKELJA	80.6264	58.0589	20046	1957	2021	True
1627	RSM00020047	BUKHTA TIKHAYA/GUKER IS.	80.45	52.8	20047	1934	1956	True
1628	RSM00020069	OSTROV VIZE	79.5	76.98	20069	1955	1991	True
1629	RSM00020274	OSTROV UEDINENIA	77.5	82.23	20274	1957	1991	True
1630	RSM00020292	GMO IM.E.K. FEDOROVA	77.7131	104.2919	20292	1919	2021	True
1631	RSM00020353	MYS ZHELANIA	76.95	68.58	20353	1935	1993	True
1632	RSM00020357	RUSSKAJA GAVAN	76.1833	62.5667	20357	1953	1954	True
1633	RSM00020667	IM POPOVA	73.33	70.03	20667	1953	1995	True
1634	RSM00020674	OSTROV DIKSON	73.5136	80.4064	20674	1938	2021	True
1635	RSM00020744	MALYE KARMAKULY	72.3667	52.7	20744	1950	2021	True
1636	RSM00020891	HATANGA	71.9772	102.4664	20891	1949	2012	True
1637	RSM00021358	OSTROV ZOHOVA	76.15	152.83	21358	1958	1991	True
1638	RSM00021432	OSTROV KOTEL'NYJ	76.0	137.8667	21432	1946	2021	True
1639	RSM00021504	OSTROV PREOBRAZHENIA	74.67	112.93	21504	1958	1996	True
1640	RSM00021647	MYS SHALAUROVA	73.2	143.533	21647	1958	1997	True
1641	RSM00021824	TIKSI	71.5833	128.9167	21824	1939	2021	True
1642	RSM00021946	CHOKURDAH	70.6167	147.8833	21946	1955	2021	True
1643	RSM00021965	OSTROV CHETYREKHSTOLBO	70.63	162.4	21965	1924	1994	True
1644	RSM00021982	OSTROV VRANGELYA	70.967	-178.65	21982	1954	1999	True
1645	RSM00022113	MURMANSK	68.9833	33.1167	22113	1939	2018	True
1646	RSM00022165	KANIN NOS	68.65	43.3	22165	1953	1962	True
1647	RSM00022217	KANDALAKSHA	67.1692	32.3542	22217	1957	2021	True
1648	RSM00022271	SHOJNA	67.8767	44.1742	22271	1963	2021	True
1649	RSM00022522	KEM	64.95	34.65	22522	1950	2021	True
1650	RSM00022543	ARHANGEL'SK	64.6247	40.5114	22543	1939	2021	True
1651	RSM00022768	SENKURSK	62.1	42.9	22768	1953	1954	True
1652	RSM00022802	SORTAVALA	61.717	30.717	22802	1920	1990	True
1653	RSM00022820	PETROZAVODSK	61.8167	34.2667	22820	1957	2021	True
1654	RSM00022845	KARGOPOL	61.5067	38.9347	22845	1962	2021	True
1655	RSM00023022	AMDERMA	69.783	61.783	23022	1947	1998	True
1656	RSM00023074	DUDINKA	69.4	86.17	23074	1951	1960	True
1657	RSM00023078	NORIL'SK	69.3472	88.2639	23078	1974	2021	True
1658	RSM00023146	MYS KAMENNY	68.47	73.6	23146	1955	1991	True
1659	RSM00023205	NAR'JAN-MAR	67.625	53.0175	23205	1946	2021	True
1660	RSM00023274	IGARKA	67.47	86.57	23274	1950	1974	True
1661	RSM00023330	SALEHARD	66.5319	66.6744	23330	1948	2021	True
1662	RSM00023415	PECHORA	65.1167	57.1	23415	1953	2021	True
1663	RSM00023472	TURUHANSK	65.7944	87.9889	23472	1951	2021	True
1664	RSM00023552	TARKO-SALE	64.917	77.817	23552	1955	1998	True
1665	RSM00023802	SYKTYVKAR	61.6767	50.7806	23802	1947	2021	True
1666	RSM00023884	BOR	61.5806	90.0306	23884	1950	2021	True
1667	RSM00023921	IVDEL	60.6833	60.45	23921	1953	2021	True
1668	RSM00023933	HANTY-MANSIJSK	61.0278	69.1189	23933	1946	2021	True
1669	RSM00023955	ALEKSANDROVSKOE	60.4333	77.8667	23955	1949	2021	True
1670	RSM00024125	OLENEK	68.5	112.4333	24125	1954	2018	True
1671	RSM00024266	VERHOJANSK	67.5667	133.4	24266	1952	2021	True
1672	RSM00024343	ZHIGANSK	66.7667	123.4	24343	1951	2021	True
1673	RSM00024507	TURA	64.2694	100.2167	24507	1955	2021	True
1674	RSM00024641	VILJUJSK	63.7833	121.6167	24641	1951	2021	True
1675	RSM00024688	OJMJAKON	63.25	143.15	24688	1950	2021	True
1676	RSM00024726	MIRNVY	62.5333	113.8667	24726	1966	2021	True
1677	RSM00024790	SUSUMAN	62.7833	148.1333	24790	1959	1991	True
1678	RSM00024793	SHTURMOVOY	62.85	149.76	24793	1955	1959	True
1679	RSM00024817	ERBOGACEN	61.267	108.2	24817	1954	1996	True
1680	RSM00024908	VANAVARA	60.3361	102.2944	24908	1955	2021	True
1681	RSM00024944	OLEKMINSK	60.3667	120.4167	24944	1950	2018	True
1682	RSM00024959	JAKUTSK	62.0167	129.7167	24959	1940	2021	True
1683	RSM00025042	AJON ISLAND	69.9333	167.9667	25042	1960	2010	True
1684	RSM00025123	CHERSKIJ	68.75	161.2833	25123	1955	2021	True
1685	RSM00025173	MYS SHMIDTA	68.92	-179.48	25173	1939	1998	True
1686	RSM00025399	MYS UELEN	66.167	-169.833	25399	1944	1998	True
1687	RSM00025400	ZYRYANKA	65.7333	150.9	25400	1954	2018	True
1688	RSM00025428	OMOLON	65.2333	160.5333	25428	1957	2021	True
1689	RSM00025551	MARKOVO	64.683	170.417	25551	1954	1993	True
1690	RSM00025563	ANADYR	64.7833	177.5667	25563	1940	2013	True
1691	RSM00025594	BUHTA PROVIDENJA	64.383	-173.233	25594	1946	1991	True
1692	RSM00025677	BERINGOVSKAJA	63.017	179.283	25677	1949	1995	True
1693	RSM00025703	SEJMCHAN	62.9167	152.4167	25703	1955	2021	True
1694	RSM00025822	GIZIGA	61.95	160.8667	25822	1955	1998	True
1695	RSM00025913	MAGADAN	59.55	150.7833	25913	1950	2021	True
1696	RSM00025954	KORF	60.35	166.0	25954	1951	2006	True
1697	RSM00026063	ST.PETERSBURG (VOEJKOVO)	59.95	30.7	26063	1946	2018	True
1698	RSM00026065	LENINGRAD/CHOSSEYNOR	59.933	30.317	26065	1954	1956	True
1699	RSM00026258	PSKOV	57.817	28.333	26258	1948	1998	True
1700	RSM00026298	BOLOGOE	57.8833	34.0333	26298	1952	2021	True
1701	RSM00026477	VELIKIE LUKI	56.35	30.6167	26477	1960	2021	True
1702	RSM00026702	KALININGRAD	54.7264	20.5583	26702	1939	2020	True
1703	RSM00026781	SMOLENSK	54.75	32.0667	26781	1939	2021	True
1704	RSM00027038	VOLOGDA	59.3183	39.9256	27038	1947	2021	True
1705	RSM00027199	KIROV	58.5667	49.5667	27199	1947	2021	True
1706	RSM00027331	JAROSLAVL	57.58	39.58	27331	1950	1953	True
1707	RSM00027459	NIZHNIJ NOVGOROD	56.2667	44.0	27459	1946	2021	True
1708	RSM00027595	KAZAN	55.6075	49.2942	27595	1947	2017	True
1709	RSM00027612	MOSKVA (DOLGOPRUDNYJ)	55.93	37.5183	27612	1934	2018	True
1710	RSM00027707	SUHINICHI	54.1	35.35	27707	1961	2021	True
1711	RSM00027730	RYAZAN	54.6333	39.7	27730	1962	2021	True
1712	RSM00027944	TAMBOV	52.733	41.467	27944	1948	1995	True
1713	RSM00027962	PENZA	53.1228	45.0189	27962	1961	2021	True
1714	RSM00027995	SAMARA (BEZENCHUK)	52.9833	49.4333	27995	1951	2021	True
1715	RSM00028225	PERM	57.9583	56.1972	28225	1961	2021	True
1716	RSM00028275	TOBOL'SK	58.15	68.25	28275	1951	2021	True
1717	RSM00028445	EKATERINBURG (VERHNEE DUBROVO)	56.7333	61.0667	28445	1946	2021	True
1718	RSM00028661	KURGAN	55.4567	65.4011	28661	1955	2021	True
1719	RSM00028698	OMSK	54.9333	73.4	28698	1946	2018	True
1720	RSM00028722	UFA-DIOMA	54.7106	55.815	28722	1946	2021	True
1721	RSM00028900	SAMARA	53.25	50.45	28900	1939	1994	True
1722	RSM00029231	KOLPASEVO	58.3167	82.95	29231	1951	2021	True
1723	RSM00029263	ENISEJSK	58.4528	92.2028	29263	1964	2021	True
1724	RSM00029282	BOGUCANY	58.3833	97.45	29282	1951	2021	True
1725	RSM00029572	EMEL' YANOVO	56.1806	92.6056	29572	1995	2021	True
1726	RSM00029574	KRASNOYARSK	56.0	92.883	29574	1953	1994	True
1727	RSM00029612	BARABINSK	55.3544	78.3083	29612	1958	2021	True
1728	RSM00029634	NOVOSIBIRSK	54.9667	82.95	29634	1946	2021	True
1729	RSM00029698	NIZHNEUDINSK	54.8833	99.0333	29698	1950	2021	True
1730	RSM00029839	BARNAUL	53.5	83.8333	29839	1963	2021	True
1731	RSM00029846	ABAGUR	53.7333	87.1833	29846	1955	1956	True
1732	RSM00029862	ABAKAN	53.7667	91.3167	29862	1960	2021	True
1733	RSM00030054	VITIM	59.45	112.5833	30054	1951	2021	True
1734	RSM00030230	KIRENSK	57.7667	108.0667	30230	1950	2021	True
1735	RSM00030309	BRATSK	56.2833	101.75	30309	1967	2021	True
1736	RSM00030372	CHARA	56.9	118.2667	30372	1967	2021	True
1737	RSM00030521	ZHIGALOVO	54.8	105.167	30521	1950	1996	True
1738	RSM00030554	BAGDARIN	54.4667	113.5833	30554	1951	2018	True
1739	RSM00030635	UST'-BARGUZIN	53.4167	109.0167	30635	1960	2021	True
1740	RSM00030636	BARGUZIN	53.6167	109.6333	30636	1951	1970	True
1741	RSM00030673	MOGOCHA	53.75	119.7333	30673	1953	2021	True
1742	RSM00030692	SKOVORODINO	54.0	123.967	30692	1949	1996	True
1743	RSM00030710	IRKUTSK	52.267	104.317	30710	1940	1988	True
1744	RSM00030715	ANGARSK	52.4833	103.85	30715	1988	2021	True
1745	RSM00030758	CHITA	52.0833	113.4833	30758	1940	2021	True
1746	RSM00030935	KRASNYJ CHIKOJ	50.3667	108.75	30935	1951	2021	True
1747	RSM00030965	BORZYA	50.4	116.5167	30965	1957	2021	True
1748	RSM00031004	ALDAN	58.6167	125.3667	31004	1950	2021	True
1749	RSM00031088	OHOTSK	59.3667	143.2	31088	1951	2021	True
1750	RSM00031168	AYAN	56.45	138.15	31168	1950	2020	True
1751	RSM00031300	ZEJA	53.7414	127.2764	31300	1955	2021	True
1752	RSM00031329	EKIMCHAN	53.067	132.983	31329	1951	1996	True
1753	RSM00031369	NIKOLAEVSK-NA-AMURE	53.1475	140.6939	31369	1951	2021	True
1754	RSM00031510	BLAGOVESCETNSK	50.2803	127.4783	31510	1940	2021	True
1755	RSM00031538	SUTUR	50.0667	132.1333	31538	1958	2021	True
1756	RSM00031561	KOMSOMOLSK-ON-AMUR	50.6	137.0333	31561	1940	2010	True
1757	RSM00031707	EKATERINO-NIKOLSKOE	47.733	130.967	31707	1948	1993	True
1758	RSM00031736	HABAROVSK	48.5333	135.2333	31736	1940	2021	True
1759	RSM00031770	SOVETSKAYA GAVAN	49.0	140.3	31770	1964	2021	True
1760	RSM00031873	DAL'NERECHENSK	45.8667	133.7333	31873	1957	2021	True
1761	RSM00031909	TERNEJ	45.0	136.6	31909	1950	1996	True
1762	RSM00031977	VLADIVOSTOK (SAD GOROD)	43.2667	132.05	31977	1940	2021	True
1763	RSM00032061	ALEKSANDROVSK-SAHALINSKIJ	50.9	142.1667	32061	1951	2021	True
