	file	kind	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	elevation
101	era5.1761.conv.1:72353,era5.conv._1:72353	COORDINATE_ISSUES	0-20666-0-1:72353	 	101	1:72353	 	 	 	 	 			 	19320401	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
102	era5.1761.conv.1:72356,era5.conv._1:72356	COORDINATE_ISSUES	0-20666-0-1:72356	 	102	1:72356	 	 	 	 	 			 	19310529	19721231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
103	era5.1761.conv.1:72374,era5.conv._1:72374	COORDINATE_ISSUES	0-20666-0-1:72374	 	103	1:72374	 	 	 	 	 			 	19311129	19731231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
104	era5.1761.conv.1:72381,era5.conv._1:72381	COORDINATE_ISSUES	0-20666-0-1:72381	 	104	1:72381	 	 	 	 	 			 	19411221	19791221	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
105	era5.1761.conv.1:72394,era5.conv._1:72394	COORDINATE_ISSUES	0-20666-0-1:72394	 	105	1:72394	 	 	 	 	 			 	19460101	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
106	era5.conv._1:72401	COORDINATE_ISSUES	0-20666-0-1:72401	 	106	1:72401	 	 	 	 	 			 	19460501	19721228	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
107	era5.1761.conv.1:72426,era5.conv._1:72426	COORDINATE_ISSUES	0-20666-0-1:72426	 	107	1:72426	 	 	 	 	 			 	19431202	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,139,140	 	 	 	 	 	 	 	 	
108	era5.1761.conv.1:72434,era5.conv._1:72434	COORDINATE_ISSUES	0-20666-0-1:72434	 	108	1:72434	 	 	 	 	 			 	19290718	19730411	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
109	era5.conv._1:72438	COORDINATE_ISSUES	0-20666-0-1:72438	 	109	1:72438	 	 	 	 	 			 	19391231	19721229	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
110	era5.1761.conv.1:72440,era5.conv._1:72440	COORDINATE_ISSUES	0-20666-0-1:72440	 	110	1:72440	 	 	 	 	 			 	19390519	19721231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
111	era5.1759.conv.1:72520	COORDINATE_ISSUES	0-20666-0-1:72520	 	111	1:72520	 	 	 	 	 			 	19460101	19731231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138	 	 	 	 	 	 	 	 	
112	era5.1761.conv.1:72544,era5.conv._1:72544	COORDINATE_ISSUES	0-20666-0-1:72544	 	112	1:72544	 	 	 	 	 			 	19261101	19690219	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
113	era5.1761.conv.1:72550,era5.conv._1:72550	COORDINATE_ISSUES	0-20666-0-1:72550	 	113	1:72550	 	 	 	 	 			 	19260521	19540916	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,139,140	 	 	 	 	 	 	 	 	
114	era5.1761.conv.1:72562,era5.conv._1:72562	COORDINATE_ISSUES	0-20666-0-1:72562	 	114	1:72562	 	 	 	 	 			 	19301030	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
115	era5.1761.conv.1:72572,era5.conv._1:72572	COORDINATE_ISSUES	0-20666-0-1:72572	 	115	1:72572	 	 	 	 	 			 	19280501	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
116	era5.1761.conv.1:72606,era5.conv._1:72606	COORDINATE_ISSUES	0-20666-0-1:72606	 	116	1:72606	 	 	 	 	 			 	19401025	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
117	era5.1761.conv.1:72666,era5.conv._1:72666	COORDINATE_ISSUES	0-20666-0-1:72666	 	117	1:72666	 	 	 	 	 			 	19270804	19721231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
118	era5.1761.conv.1:72734,era5.conv._1:72734	COORDINATE_ISSUES	0-20666-0-1:72734	 	118	1:72734	 	 	 	 	 			 	19261101	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
119	era5.1759.conv.1:74724,era5.conv._1:74724	COORDINATE_ISSUES	0-20666-0-1:74724	 	119	1:74724	 	 	 	 	 			 	19700211	19721229	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,139,140	 	 	 	 	 	 	 	 	
120	era5.conv._1:78897	COORDINATE_ISSUES	0-20666-0-1:78897	 	120	1:78897	 	 	 	 	 			 	19511101	19731231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
121	era5.1759.conv.1:80413,era5.conv._1:80413	COORDINATE_ISSUES	0-20666-0-1:80413	 	121	1:80413	 	 	 	 	 			 	19511114	19730609	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
122	era5.1759.conv.1:82598,era5.conv._1:82598	COORDINATE_ISSUES	0-20666-0-1:82598	 	122	1:82598	 	 	 	 	 			 	19420302	19781231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
123	era5.1759.conv.1:87345,era5.1761.conv.1:87345,era5.conv._1:87345	COORDINATE_ISSUES	0-20666-0-1:87345	 	123	1:87345	 	 	 	 	 			 	19460102	19570926	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
124	era5.1759.conv.1:89175,era5.conv._1:89175	COORDINATE_ISSUES	0-20666-0-1:89175	 	124	1:89175	 	 	 	 	 			 	19691113	19711212	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
125	era5.conv._1:91162	COORDINATE_ISSUES	0-20666-0-1:91162	 	125	1:91162	 	 	 	 	 			 	19420418	19721229	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
126	era5.1759.conv.1:94287,era5.conv._1:94287	COORDINATE_ISSUES	0-20666-0-1:94287	 	126	1:94287	 	 	 	 	 			 	19470701	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
127	20353_stationfile.csv	COORDINATE_ISSUES	0-20666-0-20353	 	127	20353	 	 	 	 	 			 	19580501	19951127	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,137	 	 	 	 	 	 	 	 	
128	20406_stationfile.csv	COORDINATE_ISSUES	0-20666-0-20406	 	128	20406	 	 	 	 	 			 	19790328	19791002	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,137	 	 	 	 	 	 	 	 	
129	era5.21504.bfr,era5.conv._21504	COORDINATE_ISSUES	0-20666-0-21504	 	129	21504	 	 	 	 	 			 	19570901	19781231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,137,138,139,140,39	 	 	 	 	 	 	 	 	
130	era5.conv._23022	COORDINATE_ISSUES	0-20666-0-23022	 	130	23022	 	 	 	 	 			 	19570901	19781231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,137,138,139,140,39	 	 	 	 	 	 	 	 	
131	23338_stationfile.csv,uadb_trhc_23338.txt,uadb_windc_23338.txt	COORDINATE_ISSUES	0-20666-0-23338	 	131	23338	 	 	 	 	 			 	19760419	20000220	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,137,138	 	 	 	 	 	 	 	 	
132	25428_stationfile.csv,era5.25428.bfr,era5.conv._25428	COORDINATE_ISSUES	0-20666-0-25428	 	132	25428	 	 	 	 	 			 	19571111	19960618	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,137,138,139,140,39	 	 	 	 	 	 	 	 	
133	era5.26406.bfr	COORDINATE_ISSUES	0-20666-0-26406	 	133	26406	 	 	 	 	 			 	19580102	19781231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,126,137	 	 	 	 	 	 	 	 	
134	era5.1761.conv.2:11602,era5.conv._2:11602	COORDINATE_ISSUES	0-20666-0-2:11602	 	134	2:11602	 	 	 	 	 			 	19410903	19481231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
135	era5.1761.conv.2:11607,era5.conv._2:11607	COORDINATE_ISSUES	0-20666-0-2:11607	 	135	2:11607	 	 	 	 	 			 	19410409	19481231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
136	era5.conv._2:12819	COORDINATE_ISSUES	0-20666-0-2:12819	 	136	2:12819	 	 	 	 	 			 	19431219	19440310	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
137	era5.conv._2:12824	COORDINATE_ISSUES	0-20666-0-2:12824	 	137	2:12824	 	 	 	 	 			 	19410401	19481221	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
138	era5.1761.conv.2:12825,era5.conv._2:12825	COORDINATE_ISSUES	0-20666-0-2:12825	 	138	2:12825	 	 	 	 	 			 	19440511	19451023	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
139	era5.conv._2:12858	COORDINATE_ISSUES	0-20666-0-2:12858	 	139	2:12858	 	 	 	 	 			 	19460102	19590331	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
140	era5.1761.conv.2:12863,era5.conv._2:12863	COORDINATE_ISSUES	0-20666-0-2:12863	 	140	2:12863	 	 	 	 	 			 	19420801	19650212	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
141	era5.1761.conv.2:12902	COORDINATE_ISSUES	0-20666-0-2:12902	 	141	2:12902	 	 	 	 	 			 	19331110	19350930	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107	 	 	 	 	 	 	 	 	
142	era5.1761.conv.2:12904,era5.conv._2:12904	COORDINATE_ISSUES	0-20666-0-2:12904	 	142	2:12904	 	 	 	 	 			 	19420429	19460123	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
143	era5.1761.conv.2:12906	COORDINATE_ISSUES	0-20666-0-2:12906	 	143	2:12906	 	 	 	 	 			 	19181104	19630621	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126	 	 	 	 	 	 	 	 	
144	era5.conv._2:12908	COORDINATE_ISSUES	0-20666-0-2:12908	 	144	2:12908	 	 	 	 	 			 	19420501	19450728	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
145	era5.1761.conv.2:12909,era5.conv._2:12909	COORDINATE_ISSUES	0-20666-0-2:12909	 	145	2:12909	 	 	 	 	 			 	19181203	19481221	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
146	era5.1761.conv.2:12910,era5.conv._2:12910	COORDINATE_ISSUES	0-20666-0-2:12910	 	146	2:12910	 	 	 	 	 			 	19440725	19450814	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
147	era5.1761.conv.2:12911,era5.conv._2:12911	COORDINATE_ISSUES	0-20666-0-2:12911	 	147	2:12911	 	 	 	 	 			 	19410506	19501222	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
148	era5.1761.conv.2:12918,era5.conv._2:12918	COORDINATE_ISSUES	0-20666-0-2:12918	 	148	2:12918	 	 	 	 	 			 	19310720	19550608	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
149	era5.1761.conv.2:12920,era5.conv._2:12920	COORDINATE_ISSUES	0-20666-0-2:12920	 	149	2:12920	 	 	 	 	 			 	19430601	19591231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
150	era5.conv._2:13703	COORDINATE_ISSUES	0-20666-0-2:13703	 	150	2:13703	 	 	 	 	 			 	19420503	19451031	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
151	era5.conv._2:13708	COORDINATE_ISSUES	0-20666-0-2:13708	 	151	2:13708	 	 	 	 	 			 	19430619	19451126	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
152	era5.1761.conv.2:13711,era5.conv._2:13711	COORDINATE_ISSUES	0-20666-0-2:13711	 	152	2:13711	 	 	 	 	 			 	19421204	19510831	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
153	era5.1761.conv.2:13712,era5.conv._2:13712	COORDINATE_ISSUES	0-20666-0-2:13712	 	153	2:13712	 	 	 	 	 			 	19420706	19510827	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
154	era5.1761.conv.2:13745,era5.conv._2:13745	COORDINATE_ISSUES	0-20666-0-2:13745	 	154	2:13745	 	 	 	 	 			 	19410822	19570228	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
155	era5.1761.conv.2:13802,era5.conv._2:13802	COORDINATE_ISSUES	0-20666-0-2:13802	 	155	2:13802	 	 	 	 	 			 	19220119	19590930	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
156	era5.conv._2:13804	COORDINATE_ISSUES	0-20666-0-2:13804	 	156	2:13804	 	 	 	 	 			 	19430501	19450512	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
157	era5.conv._2:13805	COORDINATE_ISSUES	0-20666-0-2:13805	 	157	2:13805	 	 	 	 	 			 	19421008	19441011	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
158	era5.1761.conv.2:13809,era5.conv._2:13809	COORDINATE_ISSUES	0-20666-0-2:13809	 	158	2:13809	 	 	 	 	 			 	19430308	19450408	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
159	era5.1761.conv.2:13810,era5.conv._2:13810	COORDINATE_ISSUES	0-20666-0-2:13810	 	159	2:13810	 	 	 	 	 			 	19280701	19450121	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
160	era5.conv._2:13811	COORDINATE_ISSUES	0-20666-0-2:13811	 	160	2:13811	 	 	 	 	 			 	19420530	19450820	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
161	era5.conv._2:13817	COORDINATE_ISSUES	0-20666-0-2:13817	 	161	2:13817	 	 	 	 	 			 	19420501	19450401	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
162	era5.1761.conv.2:13822,era5.conv._2:13822	COORDINATE_ISSUES	0-20666-0-2:13822	 	162	2:13822	 	 	 	 	 			 	19421116	19550731	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
163	era5.conv._2:13827	COORDINATE_ISSUES	0-20666-0-2:13827	 	163	2:13827	 	 	 	 	 			 	19430216	19560627	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
164	era5.conv._2:13833	COORDINATE_ISSUES	0-20666-0-2:13833	 	164	2:13833	 	 	 	 	 			 	19430104	19441221	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
165	era5.conv._2:13834	COORDINATE_ISSUES	0-20666-0-2:13834	 	165	2:13834	 	 	 	 	 			 	19431031	19440318	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
166	era5.conv._2:13835	COORDINATE_ISSUES	0-20666-0-2:13835	 	166	2:13835	 	 	 	 	 			 	19420516	19450201	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
167	era5.conv._2:13836	COORDINATE_ISSUES	0-20666-0-2:13836	 	167	2:13836	 	 	 	 	 			 	19420107	19450214	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
168	era5.1761.conv.2:13850,era5.conv._2:13850	COORDINATE_ISSUES	0-20666-0-2:13850	 	168	2:13850	 	 	 	 	 			 	19410821	19521022	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
169	era5.conv._2:13851	COORDINATE_ISSUES	0-20666-0-2:13851	 	169	2:13851	 	 	 	 	 			 	19421202	19450131	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
170	era5.conv._2:13855	COORDINATE_ISSUES	0-20666-0-2:13855	 	170	2:13855	 	 	 	 	 			 	19430816	19450131	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
171	era5.1761.conv.2:13859,era5.conv._2:13859	COORDINATE_ISSUES	0-20666-0-2:13859	 	171	2:13859	 	 	 	 	 			 	19430310	19450131	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
172	era5.1761.conv.2:13860,era5.conv._2:13860	COORDINATE_ISSUES	0-20666-0-2:13860	 	172	2:13860	 	 	 	 	 			 	19430110	19540430	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,139,140	 	 	 	 	 	 	 	 	
173	era5.1759.conv.2:13897,era5.conv._2:13897	COORDINATE_ISSUES	0-20666-0-2:13897	 	173	2:13897	 	 	 	 	 			 	19480101	19690930	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
174	era5.1761.conv.2:13916,era5.conv._2:13916	COORDINATE_ISSUES	0-20666-0-2:13916	 	174	2:13916	 	 	 	 	 			 	19290103	19420703	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
175	era5.conv._2:13918	COORDINATE_ISSUES	0-20666-0-2:13918	 	175	2:13918	 	 	 	 	 			 	19420126	19441117	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
176	era5.1761.conv.2:13920,era5.conv._2:13920	COORDINATE_ISSUES	0-20666-0-2:13920	 	176	2:13920	 	 	 	 	 			 	19430129	19550929	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
177	era5.1761.conv.2:13923,era5.conv._2:13923	COORDINATE_ISSUES	0-20666-0-2:13923	 	177	2:13923	 	 	 	 	 			 	19420401	19520625	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
178	era5.1761.conv.2:13927,era5.conv._2:13927	COORDINATE_ISSUES	0-20666-0-2:13927	 	178	2:13927	 	 	 	 	 			 	19430101	19550430	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
179	era5.conv._2:13930	COORDINATE_ISSUES	0-20666-0-2:13930	 	179	2:13930	 	 	 	 	 			 	19430101	19450131	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
180	era5.1761.conv.2:13941,era5.conv._2:13941	COORDINATE_ISSUES	0-20666-0-2:13941	 	180	2:13941	 	 	 	 	 			 	19400520	19611231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
181	era5.1761.conv.2:13944,era5.conv._2:13944	COORDINATE_ISSUES	0-20666-0-2:13944	 	181	2:13944	 	 	 	 	 			 	19330125	19560110	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
182	era5.conv._2:13955	COORDINATE_ISSUES	0-20666-0-2:13955	 	182	2:13955	 	 	 	 	 			 	19460606	19520408	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
183	era5.1761.conv.2:13956,era5.conv._2:13956	COORDINATE_ISSUES	0-20666-0-2:13956	 	183	2:13956	 	 	 	 	 			 	19320125	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
184	era5.1761.conv.2:13963,era5.conv._2:13963	COORDINATE_ISSUES	0-20666-0-2:13963	 	184	2:13963	 	 	 	 	 			 	19390315	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
185	era5.1761.conv.2:13988,era5.conv._2:13988	COORDINATE_ISSUES	0-20666-0-2:13988	 	185	2:13988	 	 	 	 	 			 	19260907	19490831	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
186	era5.1761.conv.2:13998,era5.conv._2:13998	COORDINATE_ISSUES	0-20666-0-2:13998	 	186	2:13998	 	 	 	 	 			 	19371201	19550930	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
187	era5.conv._2:14710	COORDINATE_ISSUES	0-20666-0-2:14710	 	187	2:14710	 	 	 	 	 			 	19420220	19520206	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
188	era5.conv._2:14711	COORDINATE_ISSUES	0-20666-0-2:14711	 	188	2:14711	 	 	 	 	 			 	19400101	19541012	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
189	era5.1761.conv.2:14717	COORDINATE_ISSUES	0-20666-0-2:14717	 	189	2:14717	 	 	 	 	 			 	19430301	19551011	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126	 	 	 	 	 	 	 	 	
190	era5.conv._2:14719	COORDINATE_ISSUES	0-20666-0-2:14719	 	190	2:14719	 	 	 	 	 			 	19431018	19451031	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
191	era5.conv._2:14721	COORDINATE_ISSUES	0-20666-0-2:14721	 	191	2:14721	 	 	 	 	 			 	19420202	19450831	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
192	era5.1761.conv.2:14751,era5.conv._2:14751	COORDINATE_ISSUES	0-20666-0-2:14751	 	192	2:14751	 	 	 	 	 			 	19381101	19590331	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
193	era5.1761.conv.2:14752,era5.conv._2:14752	COORDINATE_ISSUES	0-20666-0-2:14752	 	193	2:14752	 	 	 	 	 			 	19390624	19540731	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
194	era5.1761.conv.2:14762,era5.conv._2:14762	COORDINATE_ISSUES	0-20666-0-2:14762	 	194	2:14762	 	 	 	 	 			 	19340118	19520930	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
195	era5.1761.conv.2:14804	COORDINATE_ISSUES	0-20666-0-2:14804	 	195	2:14804	 	 	 	 	 			 	19190203	19560918	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126	 	 	 	 	 	 	 	 	
196	era5.1761.conv.2:14849,era5.conv._2:14849	COORDINATE_ISSUES	0-20666-0-2:14849	 	196	2:14849	 	 	 	 	 			 	19390623	19590331	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
197	era5.1761.conv.2:14853,era5.conv._2:14853	COORDINATE_ISSUES	0-20666-0-2:14853	 	197	2:14853	 	 	 	 	 			 	19470101	19490731	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
198	era5.1761.conv.2:17802,era5.conv._2:17802	COORDINATE_ISSUES	0-20666-0-2:17802	 	198	2:17802	 	 	 	 	 			 	19460101	19570731	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
199	era5.conv._2:21502	COORDINATE_ISSUES	0-20666-0-2:21502	 	199	2:21502	 	 	 	 	 			 	19400210	19411220	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
200	era5.1761.conv.2:22504,era5.conv._2:22504	COORDINATE_ISSUES	0-20666-0-2:22504	 	200	2:22504	 	 	 	 	 			 	19380827	19530515	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
201	era5.conv._2:22522	COORDINATE_ISSUES	0-20666-0-2:22522	 	201	2:22522	 	 	 	 	 			 	19460715	19500618	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
202	era5.conv._2:23022	COORDINATE_ISSUES	0-20666-0-2:23022	 	202	2:23022	 	 	 	 	 			 	19400102	19590520	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,117,126,138,139,140	 	 	 	 	 	 	 	 	
203	era5.1761.conv.2:23043,era5.conv._2:23043	COORDINATE_ISSUES	0-20666-0-2:23043	 	203	2:23043	 	 	 	 	 			 	19400330	19590331	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
204	era5.1761.conv.2:23068,era5.conv._2:23068	COORDINATE_ISSUES	0-20666-0-2:23068	 	204	2:23068	 	 	 	 	 			 	19390328	19560531	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106,107,139,140	 	 	 	 	 	 	 	 	
