"ID";"Project title";"Collection_name";"Original Country or Region";"Original City or Town or Village";"Station Name";"Platform";"Altitude";"Original_Latitude_Units";"Original_Longitude_Units";"Original_Altitude_Units";"Local Gravity";"Last modified";"Original_Location or Relocation";"Start Station Year Month Day";"End Station Year Month Day";"Start Record Year Month Day";"End Record Year Month Day";"WMO Region";"Latitude";"Longitude";"Current Station Name";"WMO_ID";"Network1_name";"Network1_ID";"Network2_name";"Network2_ID";"Country or Region";"City or Town or Village";"Time Resolution";"Observation Times";"Time Reference Meridian, or Other";"Estimated Station Days";"Time Gaps";"Vertical Coordinate";"Significant Levels Y or N";"Variable Name";"Units";"Original Units";"Variable Instrument";"Corrections or Conversions";"Observation Changes";"Type of Access (Public or Restricted)";"Data Owner";"Data Owner Link or contact";"Source";"Type of Initial Source";"Source Link (Images)";"Data Provider";"Data Provider (Link or contact)";"Data series in published databank citation";"State of Data Rescue";"Comments";"Project Status"
"110000033";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Fort de France-Desaix";"P";"143.0";"";"";"meters";"";"2018-09-24 08:50:16.753862+00:00";"";"1932-07-01";"";"1946-09-01";"1946-10-31";"North, Central America and the Caribbean";"14.617";"-61.063";"";"78926";"Meteo-France_network";"97209004";"";"";"France (Martinique)";"";"";"";"";"60";"";"altitude";"";"wind_from_direction";"";"";"pilot balloon";"";"";"";"Météo-France";"";"Carnet_mesure_sondages_Meteo-France_Desaix";"printed";"/METFR/";"Emeline_Roucaute";"";"";"";"";"active"
"110000034";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Fort de France-Desaix";"P";"143.0";"";"";"meters";"";"2018-09-24 08:50:16.766208+00:00";"";"1932-07-01";"";"1947-02-01";"1957-12-31";"North, Central America and the Caribbean";"14.617";"-61.063";"";"78926";"Meteo-France_network";"97209004";"";"";"France (Martinique)";"";"";"";"";"4015";"";"altitude";"";"wind_speed";"";"";"pilot balloon";"";"";"";"Météo-France";"";"Carnet_mesure_sondages_Meteo-France_Desaix";"printed";"/METFR/";"Emeline_Roucaute";"";"";"";"";"active"
"110000035";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Fort de France-Desaix";"P";"143.0";"";"";"meters";"";"2018-09-24 08:50:16.776551+00:00";"";"1932-07-01";"";"1947-02-01";"1957-12-31";"North, Central America and the Caribbean";"14.617";"-61.063";"";"78926";"Meteo-France_network";"97209004";"";"";"France (Martinique)";"";"";"";"";"4015";"";"altitude";"";"wind_from_direction";"";"";"pilot balloon";"";"";"";"Météo-France";"";"Carnet_mesure_sondages_Meteo-France_Desaix";"printed";"/METFR/";"Emeline_Roucaute";"";"";"";"";"active"
"110000036";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Le Gosier météo";"P";"17.0";"";"";"meters";"";"2018-09-24 08:50:16.787246+00:00";"";"1943-01-01";"1963-12-31";"1948-01-01";"1948-12-31";"Europe";"16.216";"-61.503";"";"-999";"Meteo-France_network";"97113001";"";"";"France";"";"";"";"";"365";"";"altitude";"";"wind_speed";"";"";"pilot balloon";"";"";"";"Météo-France";"";"Carnet_mesure_sondages_Meteo-France_Le Raizet";"printed";"/METFR/";"Emeline_Roucaute";"";"";"";"";"active"
"110000037";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Le Gosier météo";"P";"17.0";"";"";"meters";"";"2018-09-24 08:50:16.798873+00:00";"";"1943-01-01";"1963-12-31";"1948-01-01";"1948-12-31";"Europe";"16.216";"-61.503";"";"-999";"Meteo-France_network";"97113001";"";"";"France";"";"";"";"";"365";"";"altitude";"";"wind_from_direction";"";"";"pilot balloon";"";"";"";"Météo-France";"";"Carnet_mesure_sondages_Meteo-France_Le Raizet";"printed";"/METFR/";"Emeline_Roucaute";"";"";"";"";"active"
"110000038";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Nantes-Bouguenais";"P";"26.0";"";"";"meters";"";"2018-09-24 08:50:16.809931+00:00";"";"1945-05-01";"";"1954-01-01";"1957-12-31";"Europe";"47.15";"-1.608";"";"7222";"Meteo-France_network";"44020001";"OACI";"LFRS";"France";"";"";"";"";"1460";"";"altitude";"";"wind_speed";"";"";"pilot balloon";"";"";"";"Météo-France";"";"Carnet_mesure_sondages_Meteo-France_Nantes";"printed";"/METFR/";"Emeline_Roucaute";"";"";"";"";"active"
"110000039";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Nantes-Bouguenais";"P";"26.0";"";"";"meters";"";"2018-09-24 08:50:16.821249+00:00";"";"1945-05-01";"";"1954-01-01";"1957-12-31";"Europe";"47.15";"-1.608";"";"7222";"Meteo-France_network";"44020001";"OACI";"LFRS";"France";"";"";"";"";"1460";"";"altitude";"";"wind_from_direction";"";"";"pilot balloon";"";"";"";"Météo-France";"";"Carnet_mesure_sondages_Meteo-France_Nantes";"printed";"/METFR/";"Emeline_Roucaute";"";"";"";"";"active"
"110000040";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Hihifo";"P";"26.0";"";"";"meters";"";"2018-09-24 08:50:16.830995+00:00";"";"1948-01-01";"";"1948-01-01";"1957-12-31";"South West Pacific";"-13.24";"-176.594";"";"91753";"Meteo-France_network";"98613001";"OACI";"NLWW";"Wallis and Futuna part of the South Pacific Ocean";"";"";"";"";"3650";"";"altitude";"";"wind_speed";"";"";"pilot balloon";"";"";"";"Météo-France";"";"Carnet_mesure_sondages_Meteo-France_Nouméa";"printed";"/METFR/";"Emeline_Roucaute";"";"";"";"";"active"
"110000041";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Hihifo";"P";"26.0";"";"";"meters";"";"2018-09-24 08:50:16.843006+00:00";"";"1948-01-01";"";"1948-01-01";"1957-12-31";"South West Pacific";"-13.24";"-176.594";"";"91753";"Meteo-France_network";"98613001";"OACI";"NLWW";"Wallis and Futuna part of the South Pacific Ocean";"";"";"";"";"3650";"";"altitude";"";"wind_from_direction";"";"";"pilot balloon";"";"";"";"Météo-France";"";"Carnet_mesure_sondages_Meteo-France_Nouméa";"printed";"/METFR/";"Emeline_Roucaute";"";"";"";"";"active"
"110000042";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Koumac";"P";"23.0";"";"";"meters";"";"2018-09-24 08:50:16.854282+00:00";"";"1949-12-01";"";"1957-01-01";"1957-12-31";"South West Pacific";"-20.558";"164.284";"";"91577";"Meteo-France_network";"98812001";"OACI";"NWWK";"New Caledonia";"";"";"";"";"365";"";"altitude";"";"wind_speed";"";"";"pilot balloon";"";"";"";"Météo-France";"";"Carnet_mesure_sondages_Meteo-France_Nouméa";"printed";"/METFR/";"Emeline_Roucaute";"";"";"";"";"active"
"110000043";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Koumac";"P";"23.0";"";"";"meters";"";"2018-09-24 08:50:16.865938+00:00";"";"1949-12-01";"";"1957-01-01";"1957-12-31";"South West Pacific";"-20.558";"164.284";"";"91577";"Meteo-France_network";"98812001";"OACI";"NWWK";"New Caledonia";"";"";"";"";"365";"";"altitude";"";"wind_from_direction";"";"";"pilot balloon";"";"";"";"Météo-France";"";"Carnet_mesure_sondages_Meteo-France_Nouméa";"printed";"/METFR/";"Emeline_Roucaute";"";"";"";"";"active"
"110000044";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Nouméa";"P";"69.0";"";"";"meters";"";"2018-09-24 08:50:16.876677+00:00";"";"1860-01-01";"";"1957-01-01";"1957-12-31";"South West Pacific";"-22.276";"166.452";"";"91592";"Meteo-France_network";"98818001";"OACI";"NWWN";"New Caledonia";"";"";"";"";"365";"";"altitude";"";"wind_speed";"";"";"pilot balloon";"";"";"";"Météo-France";"";"Carnet_mesure_sondages_Meteo-France_Nouméa";"printed";"/METFR/";"Emeline_Roucaute";"";"";"";"";"active"
"110000045";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Nouméa";"P";"69.0";"";"";"meters";"";"2018-09-24 08:50:16.887536+00:00";"";"1860-01-01";"";"1957-01-01";"1957-12-31";"South West Pacific";"-22.276";"166.452";"";"91592";"Meteo-France_network";"98818001";"OACI";"NWWN";"New Caledonia";"";"";"";"";"365";"";"altitude";"";"wind_from_direction";"";"";"pilot balloon";"";"";"";"Météo-France";"";"Carnet_mesure_sondages_Meteo-France_Nouméa";"printed";"/METFR/";"Emeline_Roucaute";"";"";"";"";"active"
"110000046";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Tontouta";"P";"36.0";"";"";"meters";"";"2018-09-24 08:50:16.898033+00:00";"";"1949-01-01";"";"1950-01-01";"1956-03-31";"South West Pacific";"-22.017";"166.222";"";"91590";"Meteo-France_network";"98821001";"OACI";"NWWW";"New Caledonia";"";"";"";"";"1885";"";"altitude";"";"wind_speed";"";"";"pilot balloon";"";"";"";"Météo-France";"";"Carnet_mesure_sondages_Meteo-France_Nouméa";"printed";"/METFR/";"Emeline_Roucaute";"";"";"";"";"active"
"110000047";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Tontouta";"P";"36.0";"";"";"meters";"";"2018-09-24 08:50:16.910122+00:00";"";"1949-01-01";"";"1950-01-01";"1956-03-31";"South West Pacific";"-22.017";"166.222";"";"91590";"Meteo-France_network";"98821001";"OACI";"NWWW";"New Caledonia";"";"";"";"";"1885";"";"altitude";"";"wind_from_direction";"";"";"pilot balloon";"";"";"";"Météo-France";"";"Carnet_mesure_sondages_Meteo-France_Nouméa";"printed";"/METFR/";"Emeline_Roucaute";"";"";"";"";"active"
"110000048";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Tontouta";"P";"36.0";"";"";"meters";"";"2018-09-24 08:50:16.920586+00:00";"";"1949-01-01";"";"1956-09-01";"1957-12-31";"South West Pacific";"-22.017";"166.222";"";"91590";"Meteo-France_network";"98821001";"OACI";"NWWW";"New Caledonia";"";"";"";"";"457";"";"altitude";"";"wind_speed";"";"";"pilot balloon";"";"";"";"Météo-France";"";"Carnet_mesure_sondages_Meteo-France_Nouméa";"printed";"/METFR/";"Emeline_Roucaute";"";"";"";"";"active"
"110000049";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Tontouta";"P";"36.0";"";"";"meters";"";"2018-09-24 08:50:16.931862+00:00";"";"1949-01-01";"";"1956-09-01";"1957-12-31";"South West Pacific";"-22.017";"166.222";"";"91590";"Meteo-France_network";"98821001";"OACI";"NWWW";"New Caledonia";"";"";"";"";"457";"";"altitude";"";"wind_from_direction";"";"";"pilot balloon";"";"";"";"Météo-France";"";"Carnet_mesure_sondages_Meteo-France_Nouméa";"printed";"/METFR/";"Emeline_Roucaute";"";"";"";"";"active"
"110000050";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Lorient-Lann Bihoué";"P";"45.0";"";"";"meters";"";"2018-09-24 08:50:16.943598+00:00";"";"1951-10-01";"";"1951-12-01";"1957-03-31";"Europe";"47.762";"-3.435";"";"7205";"Meteo-France_network";"56185001";"OACI";"LFRH";"France";"";"";"";"";"1947";"";"altitude";"";"wind_speed";"";"";"pilot balloon";"";"";"";"Météo-France";"";"Carnet_mesure_sondages_Meteo-France_Rennes";"printed";"/METFR/";"Emeline_Roucaute";"";"";"";"";"active"
"110000051";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Lorient-Lann Bihoué";"P";"45.0";"";"";"meters";"";"2018-09-24 08:50:16.953792+00:00";"";"1951-10-01";"";"1951-12-01";"1957-03-31";"Europe";"47.762";"-3.435";"";"7205";"Meteo-France_network";"56185001";"OACI";"LFRH";"France";"";"";"";"";"1947";"";"altitude";"";"wind_from_direction";"";"";"pilot balloon";"";"";"";"Météo-France";"";"Carnet_mesure_sondages_Meteo-France_Rennes";"printed";"/METFR/";"Emeline_Roucaute";"";"";"";"";"active"
"110000052";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Rennes-Saint-Jacques";"P";"36.0";"";"";"meters";"";"2018-09-24 08:50:16.965148+00:00";"";"1944-10-01";"";"1949-01-01";"1957-12-31";"Europe";"48.068";"-1.734";"";"7130";"Meteo-France_network";"35281001";"OACI";"LFRN";"France";"";"";"";"";"3285";"";"altitude";"";"wind_speed";"";"";"pilot balloon";"";"";"";"Météo-France";"";"Carnet_mesure_sondages_Meteo-France_Rennes";"printed";"/METFR/";"Emeline_Roucaute";"";"";"";"";"active"
"110000053";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Rennes-Saint-Jacques";"P";"36.0";"";"";"meters";"";"2018-09-24 08:50:16.976839+00:00";"";"1944-10-01";"";"1949-01-01";"1957-12-31";"Europe";"48.068";"-1.734";"";"7130";"Meteo-France_network";"35281001";"OACI";"LFRN";"France";"";"";"";"";"3285";"";"altitude";"";"wind_from_direction";"";"";"pilot balloon";"";"";"";"Météo-France";"";"Carnet_mesure_sondages_Meteo-France_Rennes";"printed";"/METFR/";"Emeline_Roucaute";"";"";"";"";"active"
"110000054";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Toulouse-Francazal";"R";"164.0";"";"";"meters";"";"2018-09-24 08:50:16.986819+00:00";"";"1922-06-01";"";"1946-04-01";"1946-12-31";"Europe";"43.54";"1.371";"";"7631";"Meteo-France_network";"31157001";"OACI";"LFBF";"France";"";"0 to 1 x daily";"";"";"274";"";"pressure and geopotential";"";"wind_speed";"";"";"radiosonde";"";"";"";"Météo-France";"";"Carnet_radiosondages_Meteo-France_Toulouse";"printed";"/METFR/";"Emeline_Roucaute";"";"";"Hard copy;Imaged";"";"active"
"110000055";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Toulouse-Francazal";"R";"164.0";"";"";"meters";"";"2018-09-24 08:50:16.998249+00:00";"";"1922-06-01";"";"1946-04-01";"1946-12-31";"Europe";"43.54";"1.371";"";"7631";"Meteo-France_network";"31157001";"OACI";"LFBF";"France";"";"0 to 1 x daily";"";"";"274";"";"pressure and geopotential";"";"wind_from_direction";"";"";"radiosonde";"";"";"";"Météo-France";"";"Carnet_radiosondages_Meteo-France_Toulouse";"printed";"/METFR/";"Emeline_Roucaute";"";"";"Hard copy;Imaged";"";"active"
"110000056";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Toulouse-Francazal";"R";"164.0";"";"";"meters";"";"2018-09-24 08:50:17.008968+00:00";"";"1922-06-01";"";"1946-04-01";"1946-12-31";"Europe";"43.54";"1.371";"";"7631";"Meteo-France_network";"31157001";"OACI";"LFBF";"France";"";"0 to 1 x daily";"";"";"274";"";"pressure and geopotential";"";"air_pressure";"";"";"";"";"";"";"Météo-France";"";"Carnet_radiosondages_Meteo-France_Toulouse";"printed";"/METFR/";"Emeline_Roucaute";"";"";"Hard copy;Imaged";"";"active"
"110000057";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Toulouse-Francazal";"R";"164.0";"";"";"meters";"";"2018-09-24 08:50:17.019363+00:00";"";"1922-06-01";"";"1946-04-01";"1946-12-31";"Europe";"43.54";"1.371";"";"7631";"Meteo-France_network";"31157001";"OACI";"LFBF";"France";"";"0 to 1 x daily";"";"";"274";"";"pressure and geopotential";"";"air_temperature";"ºC";"";"";"";"";"";"Météo-France";"";"Carnet_radiosondages_Meteo-France_Toulouse";"printed";"/METFR/";"Emeline_Roucaute";"";"";"Hard copy;Imaged";"";"active"
"110000058";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Toulouse-Francazal";"R";"164.0";"";"";"meters";"";"2018-09-24 08:50:17.031105+00:00";"";"1922-06-01";"";"1946-04-01";"1946-12-31";"Europe";"43.54";"1.371";"";"7631";"Meteo-France_network";"31157001";"OACI";"LFBF";"France";"";"0 to 1 x daily";"";"";"274";"";"pressure and geopotential";"";"relative_humidity";"";"";"";"";"";"";"Météo-France";"";"Carnet_radiosondages_Meteo-France_Toulouse";"printed";"/METFR/";"Emeline_Roucaute";"";"";"Hard copy;Imaged";"";"active"
"110000059";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Toulouse-Francazal";"R";"164.0";"";"";"meters";"";"2018-09-24 08:50:17.043381+00:00";"";"1922-06-01";"";"1947-01-01";"1947-04-30";"Europe";"43.54";"1.371";"";"7631";"Meteo-France_network";"31157001";"OACI";"LFBF";"France";"";"0 to 1 x daily";"";"";"120";"";"pressure and geopotential";"";"wind_speed";"";"";"radiosonde";"";"";"";"Météo-France";"";"Carnet_radiosondages_Meteo-France_Toulouse";"printed";"/METFR/";"Emeline_Roucaute";"";"";"Hard copy";"";"active"
"110000060";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Toulouse-Francazal";"R";"164.0";"";"";"meters";"";"2018-09-24 08:50:17.054309+00:00";"";"1922-06-01";"";"1947-01-01";"1947-04-30";"Europe";"43.54";"1.371";"";"7631";"Meteo-France_network";"31157001";"OACI";"LFBF";"France";"";"0 to 1 x daily";"";"";"120";"";"pressure and geopotential";"";"wind_from_direction";"";"";"radiosonde";"";"";"";"Météo-France";"";"Carnet_radiosondages_Meteo-France_Toulouse";"printed";"/METFR/";"Emeline_Roucaute";"";"";"Hard copy";"";"active"
"110000061";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Toulouse-Francazal";"R";"164.0";"";"";"meters";"";"2018-09-24 08:50:17.065083+00:00";"";"1922-06-01";"";"1947-01-01";"1947-04-30";"Europe";"43.54";"1.371";"";"7631";"Meteo-France_network";"31157001";"OACI";"LFBF";"France";"";"0 to 1 x daily";"";"";"120";"";"pressure and geopotential";"";"air_pressure";"";"";"";"";"";"";"Météo-France";"";"Carnet_radiosondages_Meteo-France_Toulouse";"printed";"/METFR/";"Emeline_Roucaute";"";"";"Hard copy";"";"active"
"110000062";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Toulouse-Francazal";"R";"164.0";"";"";"meters";"";"2018-09-24 08:50:17.076043+00:00";"";"1922-06-01";"";"1947-01-01";"1947-04-30";"Europe";"43.54";"1.371";"";"7631";"Meteo-France_network";"31157001";"OACI";"LFBF";"France";"";"0 to 1 x daily";"";"";"120";"";"pressure and geopotential";"";"air_temperature";"ºC";"";"";"";"";"";"Météo-France";"";"Carnet_radiosondages_Meteo-France_Toulouse";"printed";"/METFR/";"Emeline_Roucaute";"";"";"Hard copy";"";"active"
"110000063";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Toulouse-Francazal";"R";"164.0";"";"";"meters";"";"2018-09-24 08:50:17.088255+00:00";"";"1922-06-01";"";"1947-01-01";"1947-04-30";"Europe";"43.54";"1.371";"";"7631";"Meteo-France_network";"31157001";"OACI";"LFBF";"France";"";"0 to 1 x daily";"";"";"120";"";"pressure and geopotential";"";"relative_humidity";"";"";"";"";"";"";"Météo-France";"";"Carnet_radiosondages_Meteo-France_Toulouse";"printed";"/METFR/";"Emeline_Roucaute";"";"";"Hard copy";"";"active"
"110000064";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Trappes";"R";"167.0";"";"";"meters";"";"2018-09-24 08:50:17.098602+00:00";"";"1898-04-01";"";"1956-01-01";"1957-12-31";"Europe";"48.774";"2.009";"";"7145";"Meteo-France_network";"78621001";"";"";"France";"";"0 to 1 x daily";"";"";"431";"";"pressure and geopotential";"";"wind_speed";"";"";"radar";"";"";"";"Météo-France";"";"Compte Rendu Aérologique Réduit_CRA_réduit_Meteo-France_Toulouse";"printed";"/METFR/CRA/";"Emeline_Roucaute";"";"";"";"";"active"
"110000065";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Trappes";"R";"167.0";"";"";"meters";"";"2018-09-24 08:50:17.110476+00:00";"";"1898-04-01";"";"1956-01-01";"1957-12-31";"Europe";"48.774";"2.009";"";"7145";"Meteo-France_network";"78621001";"";"";"France";"";"0 to 1 x daily";"";"";"431";"";"pressure and geopotential";"";"wind_from_direction";"";"";"radar";"";"";"";"Météo-France";"";"Compte Rendu Aérologique Réduit_CRA_réduit_Meteo-France_Toulouse";"printed";"/METFR/CRA/";"Emeline_Roucaute";"";"";"";"";"active"
"110000066";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Rochambeau";"R";"4.0";"";"";"meters";"";"2018-09-24 08:50:17.121151+00:00";"";"1946-05-01";"";"1956-01-01";"1956-08-31";"South America";"4.822";"-52.365";"";"81405";"Meteo-France_network";"97307001";"OACI";"SOCA";"France (French Guiana))";"";"0 to 2 x daily";"";"";"123";"";"pressure and geopotential";"";"wind_speed";"";"";"radiosonde";"";"";"";"Météo-France";"";"Compte Rendu Aérologique_CRA_Meteo-France_Toulouse";"printed";"/METFR/CRA/";"Emeline_Roucaute";"";"";"Hard copy";"";"active"
"110000067";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Rochambeau";"R";"4.0";"";"";"meters";"";"2018-09-24 08:50:17.132114+00:00";"";"1946-05-01";"";"1956-01-01";"1956-08-31";"South America";"4.822";"-52.365";"";"81405";"Meteo-France_network";"97307001";"OACI";"SOCA";"France (French Guiana))";"";"0 to 2 x daily";"";"";"123";"";"pressure and geopotential";"";"wind_from_direction";"";"";"radiosonde";"";"";"";"Météo-France";"";"Compte Rendu Aérologique_CRA_Meteo-France_Toulouse";"printed";"/METFR/CRA/";"Emeline_Roucaute";"";"";"Hard copy";"";"active"
"110000068";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Rochambeau";"R";"4.0";"";"";"meters";"";"2018-09-24 08:50:17.143159+00:00";"";"1946-05-01";"";"1956-01-01";"1956-08-31";"South America";"4.822";"-52.365";"";"81405";"Meteo-France_network";"97307001";"OACI";"SOCA";"France (French Guiana))";"";"0 to 2 x daily";"";"";"123";"";"pressure and geopotential";"";"air_pressure";"";"";"";"";"";"";"Météo-France";"";"Compte Rendu Aérologique_CRA_Meteo-France_Toulouse";"printed";"/METFR/CRA/";"Emeline_Roucaute";"";"";"Hard copy";"";"active"
"110000069";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Rochambeau";"R";"4.0";"";"";"meters";"";"2018-09-24 08:50:17.154518+00:00";"";"1946-05-01";"";"1956-01-01";"1956-08-31";"South America";"4.822";"-52.365";"";"81405";"Meteo-France_network";"97307001";"OACI";"SOCA";"France (French Guiana))";"";"0 to 2 x daily";"";"";"123";"";"pressure and geopotential";"";"relative_humidity";"";"";"";"";"";"";"Météo-France";"";"Compte Rendu Aérologique_CRA_Meteo-France_Toulouse";"printed";"/METFR/CRA/";"Emeline_Roucaute";"";"";"Hard copy";"";"active"
"110000070";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Rochambeau";"R";"4.0";"";"";"meters";"";"2018-09-24 08:50:17.165457+00:00";"";"1946-05-01";"";"1957-01-01";"1957-12-31";"South America";"4.822";"-52.365";"";"81405";"Meteo-France_network";"97307001";"OACI";"SOCA";"France (French Guiana))";"";"0 to 2 x daily";"";"";"290";"";"pressure and geopotential";"";"wind_speed";"";"";"radiosonde";"";"";"";"Météo-France";"";"Compte Rendu Aérologique réduit_CRAréduit_Meteo-France_Toulouse";"printed";"/METFR/CRA/";"Emeline_Roucaute";"";"";"";"";"active"
"110000071";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Rochambeau";"R";"4.0";"";"";"meters";"";"2018-09-24 08:50:17.176427+00:00";"";"1946-05-01";"";"1957-01-01";"1957-12-31";"South America";"4.822";"-52.365";"";"81405";"Meteo-France_network";"97307001";"OACI";"SOCA";"France (French Guiana))";"";"0 to 2 x daily";"";"";"290";"";"pressure and geopotential";"";"wind_from_direction";"";"";"radiosonde";"";"";"";"Météo-France";"";"Compte Rendu Aérologique réduit_CRAréduit_Meteo-France_Toulouse";"printed";"/METFR/CRA/";"Emeline_Roucaute";"";"";"";"";"active"
"110000072";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Rochambeau";"R";"4.0";"";"";"meters";"";"2018-09-24 08:50:17.186396+00:00";"";"1946-05-01";"";"1957-01-01";"1957-12-31";"South America";"4.822";"-52.365";"";"81405";"Meteo-France_network";"97307001";"OACI";"SOCA";"France (French Guiana))";"";"0 to 2 x daily";"";"";"290";"";"pressure and geopotential";"";"air_pressure";"";"";"";"";"";"";"Météo-France";"";"Compte Rendu Aérologique réduit_CRAréduit_Meteo-France_Toulouse";"printed";"/METFR/CRA/";"Emeline_Roucaute";"";"";"";"";"active"
"110000073";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Rochambeau";"R";"4.0";"";"";"meters";"";"2018-09-24 08:50:17.197731+00:00";"";"1946-05-01";"";"1957-01-01";"1957-12-31";"South America";"4.822";"-52.365";"";"81405";"Meteo-France_network";"97307001";"OACI";"SOCA";"France (French Guiana))";"";"0 to 2 x daily";"";"";"290";"";"pressure and geopotential";"";"relative_humidity";"";"";"";"";"";"";"Météo-France";"";"Compte Rendu Aérologique réduit_CRAréduit_Meteo-France_Toulouse";"printed";"/METFR/CRA/";"Emeline_Roucaute";"";"";"";"";"active"
"110000074";"ERA-CLIM (METFR)";"ERA-CLIM (METFR)";"";"";"Brest-Guipavas";"R";"94.0";"";"";"meters";"";"2018-09-24 08:50:17.209027+00:00";"";"1945-01-01";"";"1951-01-01";"1957-12-31";"Europe";"48.444";"-4.412";"";"7110";"Meteo-France_network";"29075001";"OACI";"LFRB";"France";"";"";"";"";"2920";"";"pressure and geopotential";"";"wind_speed";"";"";"radiosonde";"";"";"";"Météo-France";"";"Compte Rendu Aérologique_CRA_Meteo-France_Brest";"printed";"/METFR/CRA/";"Emeline_Roucaute";"";"";"";"";"active"
